ts,server_id,mem_pct
21:20:10,server_18,35.88
21:20:10,server_19,65.2
21:20:10,server_12,37.59
21:20:10,server_17,61.04
21:20:10,server_11,87.35
21:20:10,server_10,93.39
21:20:10,server_9,47.71
21:20:10,server_2,26.44
21:20:10,server_3,70.05
21:20:10,server_4,99.37
21:20:10,server_1,82.73
21:20:10,server_6,92.72
21:20:10,server_7,84.18
21:20:10,server_8,63.71
21:20:10,server_5,35.24
21:20:15,server_12,53.82
21:20:15,server_19,82.29
21:20:15,server_18,95.49
21:20:15,server_17,25.49
21:20:15,server_16,99.24
21:20:15,server_15,0.61
21:20:15,server_14,26.89
21:20:15,server_13,88.44
21:20:15,server_11,83.97
21:20:15,server_20,42.84
21:20:15,server_9,49.99
21:20:15,server_1,94.33
21:20:15,server_2,57.95
21:20:15,server_3,98.83
21:20:15,server_4,39.02
21:20:15,server_10,55.42
21:20:15,server_6,36.25
21:20:15,server_7,18.86
21:20:15,server_8,21.56
21:20:15,server_5,88.54
21:20:20,server_12,55.04
21:20:20,server_19,59.6
21:20:20,server_18,52.76
21:20:20,server_17,83.85
21:20:20,server_16,24.37
21:20:20,server_15,33.75
21:20:20,server_14,29.81
21:20:20,server_13,67.26
21:20:20,server_11,52.52
21:20:20,server_20,78.6
21:20:20,server_9,89.72
21:20:20,server_1,21.33
21:20:20,server_2,43.49
21:20:20,server_3,14.71
21:20:20,server_4,36.18
21:20:20,server_10,85.37
21:20:20,server_6,28.55
21:20:20,server_7,13.35
21:20:20,server_8,51.27
21:20:20,server_5,91.46
21:20:25,server_11,23.02
21:20:25,server_19,32.3
21:20:25,server_18,47.97
21:20:25,server_17,81.24
21:20:25,server_16,20.96
21:20:25,server_15,38.03
21:20:25,server_14,40.5
21:20:25,server_13,39.82
21:20:25,server_12,72.6
21:20:25,server_20,55.4
21:20:25,server_10,81.29
21:20:25,server_8,37.54
21:20:25,server_7,61.85
21:20:25,server_6,41.21
21:20:25,server_5,54.52
21:20:25,server_4,42.39
21:20:25,server_3,60.08
21:20:25,server_2,93.76
21:20:25,server_1,51.15
21:20:25,server_9,47.66
21:20:30,server_13,39.66
21:20:30,server_14,87.79
21:20:30,server_15,47.96
21:20:30,server_12,83.99
21:20:30,server_17,30.69
21:20:30,server_18,9.14
21:20:30,server_19,6.02
21:20:30,server_16,47.2
21:20:30,server_11,11.95
21:20:30,server_20,49.61
21:20:30,server_9,24.91
21:20:30,server_1,43.67
21:20:30,server_2,64.81
21:20:30,server_3,43.21
21:20:30,server_4,81.99
21:20:30,server_10,43.98
21:20:30,server_6,99.72
21:20:30,server_7,51.3
21:20:30,server_8,54.67
21:20:30,server_5,39.47
21:20:35,server_19,84.51
21:20:35,server_18,48.21
21:20:35,server_17,81.27
21:20:35,server_16,68.25
21:20:35,server_15,51.04
21:20:35,server_14,90.51
21:20:35,server_13,53.95
21:20:35,server_12,97.97
21:20:35,server_11,83.66
21:20:35,server_20,8.3
21:20:35,server_9,22.57
21:20:35,server_1,52.5
21:20:35,server_2,26.11
21:20:35,server_3,80.89
21:20:35,server_4,91.27
21:20:35,server_10,93.78
21:20:35,server_6,52.22
21:20:35,server_7,19.7
21:20:35,server_8,35.12
21:20:35,server_5,40.17
21:20:40,server_11,1.93
21:20:40,server_19,25.06
21:20:40,server_18,92.13
21:20:40,server_17,88.85
21:20:40,server_16,0.0
21:20:40,server_15,80.44
21:20:40,server_14,47.7
21:20:40,server_13,65.12
21:20:40,server_12,4.75
21:20:40,server_20,31.9
21:20:40,server_10,31.63
21:20:40,server_8,68.58
21:20:40,server_9,39.62
21:20:40,server_1,55.05
21:20:40,server_2,49.57
21:20:40,server_3,35.49
21:20:40,server_5,33.41
21:20:40,server_6,58.07
21:20:40,server_7,46.85
21:20:40,server_4,48.02
21:20:45,server_20,28.06
21:20:45,server_11,20.09
21:20:45,server_18,29.0
21:20:45,server_17,40.12
21:20:45,server_16,63.99
21:20:45,server_15,30.03
21:20:45,server_14,28.08
21:20:45,server_13,41.7
21:20:45,server_12,40.53
21:20:45,server_19,82.95
21:20:45,server_10,46.98
21:20:45,server_8,28.17
21:20:45,server_1,26.19
21:20:45,server_2,66.65
21:20:45,server_3,80.3
21:20:45,server_9,57.96
21:20:45,server_5,94.67
21:20:45,server_6,59.91
21:20:45,server_7,17.09
21:20:45,server_4,56.78
21:20:50,server_12,82.0
21:20:50,server_19,39.74
21:20:50,server_18,61.0
21:20:50,server_17,76.69
21:20:50,server_16,23.21
21:20:50,server_15,66.22
21:20:50,server_14,53.69
21:20:50,server_13,94.35
21:20:50,server_11,80.83
21:20:50,server_20,41.6
21:20:50,server_9,15.12
21:20:50,server_1,47.8
21:20:50,server_2,55.76
21:20:50,server_3,96.44
21:20:50,server_4,44.76
21:20:50,server_10,48.09
21:20:50,server_6,46.69
21:20:50,server_7,99.53
21:20:50,server_8,97.6
21:20:50,server_5,45.03
21:20:55,server_11,25.9
21:20:55,server_19,47.11
21:20:55,server_18,79.64
21:20:55,server_17,56.95
21:20:55,server_16,81.68
21:20:55,server_15,15.96
21:20:55,server_14,45.4
21:20:55,server_13,96.51
21:20:55,server_12,69.91
21:20:55,server_20,40.99
21:20:55,server_10,56.65
21:20:55,server_8,36.04
21:20:55,server_7,56.7
21:20:55,server_6,59.44
21:20:55,server_5,51.56
21:20:55,server_4,26.42
21:20:55,server_3,31.41
21:20:55,server_2,60.2
21:20:55,server_1,31.86
21:20:55,server_9,92.46
21:21:00,server_13,98.03
21:21:00,server_14,25.44
21:21:00,server_15,5.42
21:21:00,server_12,20.62
21:21:00,server_17,49.47
21:21:00,server_18,10.33
21:21:00,server_19,24.77
21:21:00,server_16,97.71
21:21:00,server_11,44.52
21:21:00,server_20,88.36
21:21:00,server_9,27.1
21:21:00,server_1,80.13
21:21:00,server_2,38.53
21:21:00,server_3,92.49
21:21:00,server_4,45.09
21:21:00,server_10,97.79
21:21:00,server_6,39.29
21:21:00,server_7,33.16
21:21:00,server_8,57.5
21:21:00,server_5,25.17
21:21:05,server_12,94.27
21:21:05,server_20,41.95
21:21:05,server_19,71.09
21:21:05,server_18,43.67
21:21:05,server_17,54.73
21:21:05,server_16,44.86
21:21:05,server_15,64.62
21:21:05,server_14,94.21
21:21:05,server_13,83.12
21:21:05,server_11,43.06
21:21:05,server_10,97.89
21:21:05,server_9,70.36
21:21:05,server_2,36.3
21:21:05,server_3,70.6
21:21:05,server_4,85.67
21:21:05,server_1,97.37
21:21:05,server_6,32.02
21:21:05,server_7,30.17
21:21:05,server_8,84.25
21:21:05,server_5,61.72
21:21:10,server_12,49.24
21:21:10,server_19,62.97
21:21:10,server_18,19.85
21:21:10,server_17,99.8
21:21:10,server_16,1.81
21:21:10,server_15,87.2
21:21:10,server_14,68.58
21:21:10,server_13,41.1
21:21:10,server_11,45.91
21:21:10,server_20,18.27
21:21:10,server_9,23.87
21:21:10,server_1,58.42
21:21:10,server_2,83.91
21:21:10,server_3,43.42
21:21:10,server_4,87.3
21:21:10,server_10,57.3
21:21:10,server_6,92.66
21:21:10,server_7,66.61
21:21:10,server_8,55.71
21:21:10,server_5,40.12
21:21:15,server_12,32.13
21:21:15,server_19,28.62
21:21:15,server_18,61.0
21:21:15,server_17,46.02
21:21:15,server_16,63.92
21:21:15,server_15,88.44
21:21:15,server_14,52.63
21:21:15,server_13,43.31
21:21:15,server_11,60.36
21:21:15,server_20,88.16
21:21:15,server_9,40.1
21:21:15,server_1,38.56
21:21:15,server_2,58.15
21:21:15,server_3,13.38
21:21:15,server_4,82.9
21:21:15,server_10,84.86
21:21:15,server_6,44.87
21:21:15,server_7,87.51
21:21:15,server_8,18.25
21:21:15,server_5,35.69
21:21:20,server_11,43.71
21:21:20,server_19,86.27
21:21:20,server_18,50.68
21:21:20,server_17,28.89
21:21:20,server_16,44.21
21:21:20,server_15,50.54
21:21:20,server_14,71.49
21:21:20,server_13,20.2
21:21:20,server_12,22.56
21:21:20,server_20,47.73
21:21:20,server_10,55.22
21:21:20,server_8,22.12
21:21:20,server_7,68.48
21:21:20,server_6,34.9
21:21:20,server_5,54.32
21:21:20,server_4,38.27
21:21:20,server_3,30.27
21:21:20,server_2,77.08
21:21:20,server_1,41.68
21:21:20,server_9,57.05
21:21:25,server_13,23.45
21:21:25,server_14,11.32
21:21:25,server_15,45.38
21:21:25,server_12,32.8
21:21:25,server_17,52.15
21:21:25,server_18,33.67
21:21:25,server_19,40.09
21:21:25,server_16,36.25
21:21:25,server_11,79.29
21:21:25,server_20,29.01
21:21:25,server_9,6.78
21:21:25,server_1,21.0
21:21:25,server_2,16.51
21:21:25,server_3,32.78
21:21:25,server_4,35.01
21:21:25,server_10,95.27
21:21:25,server_6,33.67
21:21:25,server_7,63.3
21:21:25,server_8,88.04
21:21:25,server_5,72.08
21:21:30,server_19,46.38
21:21:30,server_18,53.48
21:21:30,server_17,44.68
21:21:30,server_16,62.36
21:21:30,server_15,87.9
21:21:30,server_14,48.55
21:21:30,server_13,40.95
21:21:30,server_12,6.04
21:21:30,server_11,99.32
21:21:30,server_20,1.61
21:21:30,server_9,66.81
21:21:30,server_1,14.64
21:21:30,server_2,65.2
21:21:30,server_3,91.35
21:21:30,server_4,47.71
21:21:30,server_10,43.54
21:21:30,server_6,77.14
21:21:30,server_7,42.65
21:21:30,server_8,58.79
21:21:30,server_5,81.29
21:21:35,server_11,37.88
21:21:35,server_19,90.12
21:21:35,server_18,30.23
21:21:35,server_17,55.67
21:21:35,server_16,46.73
21:21:35,server_15,73.81
21:21:35,server_14,43.05
21:21:35,server_13,80.03
21:21:35,server_12,22.16
21:21:35,server_20,28.94
21:21:35,server_10,33.46
21:21:35,server_8,41.8
21:21:35,server_9,34.76
21:21:35,server_1,11.07
21:21:35,server_2,62.41
21:21:35,server_3,56.17
21:21:35,server_5,33.81
21:21:35,server_6,98.88
21:21:35,server_7,43.78
21:21:35,server_4,60.4
21:21:40,server_20,83.48
21:21:40,server_11,24.16
21:21:40,server_18,29.08
21:21:40,server_17,53.89
21:21:40,server_16,10.27
21:21:40,server_15,42.74
21:21:40,server_14,26.31
21:21:40,server_13,59.62
21:21:40,server_12,65.5
21:21:40,server_19,39.8
21:21:40,server_10,46.27
21:21:40,server_8,78.31
21:21:40,server_1,64.26
21:21:40,server_2,45.97
21:21:40,server_3,36.39
21:21:40,server_9,80.68
21:21:40,server_5,43.3
21:21:40,server_6,35.92
21:21:40,server_7,82.36
21:21:40,server_4,50.32
21:21:45,server_12,40.77
21:21:45,server_19,89.98
21:21:45,server_18,84.26
21:21:45,server_17,35.86
21:21:45,server_16,35.83
21:21:45,server_15,42.94
21:21:45,server_14,72.5
21:21:45,server_13,90.02
21:21:45,server_11,59.25
21:21:45,server_20,30.39
21:21:45,server_9,92.83
21:21:45,server_1,56.65
21:21:45,server_2,65.2
21:21:45,server_3,81.32
21:21:45,server_4,86.11
21:21:45,server_10,89.29
21:21:45,server_6,69.99
21:21:45,server_7,10.37
21:21:45,server_8,92.45
21:21:45,server_5,96.07
21:21:50,server_11,45.06
21:21:50,server_19,53.88
21:21:50,server_18,41.23
21:21:50,server_17,94.41
21:21:50,server_16,96.23
21:21:50,server_15,40.29
21:21:50,server_14,31.92
21:21:50,server_13,66.55
21:21:50,server_12,24.11
21:21:50,server_20,53.88
21:21:50,server_10,94.52
21:21:50,server_8,9.12
21:21:50,server_7,12.46
21:21:50,server_6,61.55
21:21:50,server_5,89.98
21:21:50,server_4,28.72
21:21:50,server_3,44.67
21:21:50,server_2,86.16
21:21:50,server_1,31.18
21:21:50,server_9,66.13
21:21:55,server_13,58.34
21:21:55,server_14,74.3
21:21:55,server_15,81.56
21:21:55,server_12,47.07
21:21:55,server_17,7.09
21:21:55,server_18,53.58
21:21:55,server_19,59.62
21:21:55,server_16,84.27
21:21:55,server_11,85.97
21:21:55,server_20,84.07
21:21:55,server_9,54.53
21:21:55,server_1,37.77
21:21:55,server_2,49.72
21:21:55,server_3,69.05
21:21:55,server_4,19.67
21:21:55,server_10,93.23
21:21:55,server_6,30.96
21:21:55,server_7,38.17
21:21:55,server_8,89.42
21:21:55,server_5,24.97
21:22:00,server_20,49.65
21:22:00,server_19,84.48
21:22:00,server_18,59.43
21:22:00,server_17,36.88
21:22:00,server_16,40.38
21:22:00,server_15,7.23
21:22:00,server_14,79.63
21:22:00,server_12,47.47
21:22:00,server_11,83.14
21:22:00,server_13,23.01
21:22:00,server_9,0.12
21:22:00,server_10,44.94
21:22:00,server_2,47.25
21:22:00,server_3,92.76
21:22:00,server_4,72.45
21:22:00,server_1,43.85
21:22:00,server_6,58.8
21:22:00,server_7,59.99
21:22:00,server_8,31.97
21:22:00,server_5,54.62
21:22:05,server_12,2.2
21:22:05,server_20,46.08
21:22:05,server_19,59.03
21:22:05,server_18,33.68
21:22:05,server_17,57.27
21:22:05,server_16,56.5
21:22:05,server_15,43.98
21:22:05,server_14,44.22
21:22:05,server_13,37.28
21:22:05,server_11,47.2
21:22:05,server_3,95.49
21:22:05,server_9,76.2
21:22:05,server_10,71.87
21:22:05,server_2,89.47
21:22:05,server_4,28.62
21:22:05,server_1,80.41
21:22:05,server_6,96.97
21:22:05,server_7,35.49
21:22:05,server_8,48.53
21:22:05,server_5,1.85
21:22:10,server_12,40.1
21:22:10,server_19,44.14
21:22:10,server_18,42.99
21:22:10,server_17,4.81
21:22:10,server_16,42.93
21:22:10,server_15,63.38
21:22:10,server_14,86.83
21:22:10,server_20,45.25
21:22:10,server_11,22.08
21:22:10,server_13,34.77
21:22:10,server_9,69.7
21:22:10,server_1,82.79
21:22:10,server_2,97.91
21:22:10,server_3,41.2
21:22:10,server_4,31.79
21:22:10,server_10,27.51
21:22:10,server_6,62.52
21:22:10,server_7,27.86
21:22:10,server_8,81.0
21:22:10,server_5,38.11
21:22:15,server_19,33.01
21:22:15,server_18,38.9
21:22:15,server_17,93.91
21:22:15,server_16,52.52
21:22:15,server_15,67.5
21:22:15,server_14,9.37
21:22:15,server_13,9.31
21:22:15,server_12,82.87
21:22:15,server_11,70.8
21:22:15,server_20,20.02
21:22:15,server_9,53.07
21:22:15,server_1,56.93
21:22:15,server_2,60.96
21:22:15,server_3,90.91
21:22:15,server_4,47.29
21:22:15,server_10,44.74
21:22:15,server_6,52.08
21:22:15,server_7,67.9
21:22:15,server_8,45.86
21:22:15,server_5,28.95
21:22:20,server_11,89.47
21:22:20,server_19,71.97
21:22:20,server_18,51.41
21:22:20,server_17,87.55
21:22:20,server_16,85.4
21:22:20,server_15,15.88
21:22:20,server_14,95.14
21:22:20,server_13,88.85
21:22:20,server_12,50.6
21:22:20,server_20,34.37
21:22:20,server_10,85.79
21:22:20,server_8,97.84
21:22:20,server_9,30.68
21:22:20,server_1,46.77
21:22:20,server_2,32.79
21:22:20,server_3,58.34
21:22:20,server_5,21.67
21:22:20,server_6,27.67
21:22:20,server_7,31.68
21:22:20,server_4,23.83
21:22:25,server_20,93.26
21:22:25,server_11,21.07
21:22:25,server_18,51.5
21:22:25,server_17,76.16
21:22:25,server_16,46.65
21:22:25,server_15,27.85
21:22:25,server_14,35.36
21:22:25,server_13,46.47
21:22:25,server_12,55.68
21:22:25,server_19,55.67
21:22:25,server_10,50.26
21:22:25,server_8,87.27
21:22:25,server_1,93.48
21:22:25,server_2,81.16
21:22:25,server_3,96.33
21:22:25,server_9,1.65
21:22:25,server_5,38.22
21:22:25,server_6,93.39
21:22:25,server_7,35.55
21:22:25,server_4,33.77
21:22:30,server_20,63.12
21:22:30,server_19,24.22
21:22:30,server_18,91.49
21:22:30,server_17,36.66
21:22:30,server_16,83.15
21:22:30,server_15,80.92
21:22:30,server_14,41.32
21:22:30,server_12,80.35
21:22:30,server_11,46.14
21:22:30,server_13,51.44
21:22:30,server_9,20.6
21:22:30,server_10,10.87
21:22:30,server_2,45.08
21:22:30,server_3,19.6
21:22:30,server_4,49.45
21:22:30,server_1,85.62
21:22:30,server_6,87.12
21:22:30,server_7,87.34
21:22:30,server_8,26.96
21:22:30,server_5,67.81
21:22:35,server_12,58.89
21:22:35,server_19,65.46
21:22:35,server_18,29.57
21:22:35,server_20,26.35
21:22:35,server_17,89.39
21:22:35,server_16,25.78
21:22:35,server_15,63.45
21:22:35,server_14,44.07
21:22:35,server_13,14.14
21:22:35,server_11,42.72
21:22:35,server_3,85.82
21:22:35,server_9,42.94
21:22:35,server_10,21.06
21:22:35,server_2,74.18
21:22:35,server_4,95.2
21:22:35,server_1,71.19
21:22:35,server_6,49.61
21:22:35,server_7,47.91
21:22:35,server_8,60.54
21:22:35,server_5,57.38
21:22:40,server_11,69.77
21:22:40,server_20,54.83
21:22:40,server_18,48.16
21:22:40,server_17,28.11
21:22:40,server_16,39.82
21:22:40,server_15,41.35
21:22:40,server_14,70.11
21:22:40,server_13,41.63
21:22:40,server_12,48.28
21:22:40,server_19,41.43
21:22:40,server_10,28.78
21:22:40,server_8,55.76
21:22:40,server_1,81.64
21:22:40,server_2,43.28
21:22:40,server_3,38.05
21:22:40,server_9,50.56
21:22:40,server_5,23.06
21:22:40,server_6,59.59
21:22:40,server_7,88.97
21:22:40,server_4,51.77
21:22:45,server_12,61.18
21:22:45,server_19,40.21
21:22:45,server_18,21.22
21:22:45,server_17,98.53
21:22:45,server_16,92.98
21:22:45,server_15,49.93
21:22:45,server_14,12.47
21:22:45,server_13,32.71
21:22:45,server_11,84.61
21:22:45,server_20,66.32
21:22:45,server_9,8.2
21:22:45,server_1,79.37
21:22:45,server_2,47.67
21:22:45,server_3,82.33
21:22:45,server_4,56.06
21:22:45,server_10,93.0
21:22:45,server_6,54.46
21:22:45,server_7,58.19
21:22:45,server_8,93.6
21:22:45,server_5,25.0
21:22:50,server_11,41.41
21:22:50,server_19,44.1
21:22:50,server_18,64.34
21:22:50,server_17,0.37
21:22:50,server_16,28.73
21:22:50,server_15,44.53
21:22:50,server_14,18.83
21:22:50,server_13,9.65
21:22:50,server_12,5.96
21:22:50,server_20,54.23
21:22:50,server_10,73.77
21:22:50,server_8,83.68
21:22:50,server_7,61.39
21:22:50,server_6,68.93
21:22:50,server_5,45.61
21:22:50,server_4,41.35
21:22:50,server_3,51.2
21:22:50,server_2,83.77
21:22:50,server_1,99.11
21:22:50,server_9,80.03
21:22:55,server_13,44.83
21:22:55,server_14,90.2
21:22:55,server_16,10.85
21:22:55,server_12,92.03
21:22:55,server_18,57.98
21:22:55,server_19,18.81
21:22:55,server_20,44.2
21:22:55,server_17,62.33
21:22:55,server_11,16.28
21:22:55,server_15,97.24
21:22:55,server_9,66.96
21:22:55,server_1,59.84
21:22:55,server_2,30.6
21:22:55,server_3,20.83
21:22:55,server_4,65.48
21:22:55,server_10,3.25
21:22:55,server_6,41.63
21:22:55,server_7,62.06
21:22:55,server_8,50.89
21:22:55,server_5,87.43
21:23:00,server_20,46.1
21:23:00,server_19,77.93
21:23:00,server_18,4.09
21:23:00,server_17,7.77
21:23:00,server_16,40.53
21:23:00,server_15,92.9
21:23:00,server_14,20.81
21:23:00,server_12,24.5
21:23:00,server_11,18.54
21:23:00,server_13,20.67
21:23:00,server_9,8.69
21:23:00,server_8,62.63
21:23:00,server_7,58.13
21:23:00,server_6,42.11
21:23:00,server_5,66.86
21:23:00,server_4,70.9
21:23:00,server_3,37.07
21:23:00,server_2,43.46
21:23:00,server_10,99.7
21:23:00,server_1,46.52
21:23:05,server_13,22.15
21:23:05,server_14,66.82
21:23:05,server_15,62.68
21:23:05,server_16,94.74
21:23:05,server_20,40.63
21:23:05,server_18,62.36
21:23:05,server_19,52.35
21:23:05,server_12,30.2
21:23:05,server_17,7.57
21:23:05,server_11,94.26
21:23:05,server_3,29.07
21:23:05,server_9,47.6
21:23:05,server_8,14.67
21:23:05,server_7,50.24
21:23:05,server_6,99.39
21:23:05,server_5,46.11
21:23:05,server_4,39.11
21:23:05,server_2,40.71
21:23:05,server_1,43.27
21:23:05,server_10,39.48
21:23:10,server_15,92.48
21:23:10,server_14,33.07
21:23:10,server_16,97.98
21:23:10,server_13,21.77
21:23:10,server_18,44.51
21:23:10,server_19,34.1
21:23:10,server_20,86.13
21:23:10,server_12,94.0
21:23:10,server_17,97.28
21:23:10,server_11,34.56
21:23:10,server_10,39.06
21:23:10,server_9,83.37
21:23:10,server_2,22.55
21:23:10,server_3,98.68
21:23:10,server_4,28.85
21:23:10,server_1,34.15
21:23:10,server_6,19.37
21:23:10,server_7,91.19
21:23:10,server_8,54.89
21:23:10,server_5,58.48
21:23:15,server_12,22.65
21:23:15,server_20,32.74
21:23:15,server_19,25.37
21:23:15,server_18,94.64
21:23:15,server_16,84.63
21:23:15,server_15,36.13
21:23:15,server_14,83.15
21:23:15,server_13,41.52
21:23:15,server_11,37.52
21:23:15,server_17,40.15
21:23:15,server_9,33.1
21:23:15,server_10,46.57
21:23:15,server_2,63.11
21:23:15,server_3,51.62
21:23:15,server_4,37.44
21:23:15,server_1,54.84
21:23:15,server_6,58.13
21:23:15,server_7,58.07
21:23:15,server_8,37.21
21:23:15,server_5,40.97
21:23:20,server_20,50.34
21:23:20,server_12,42.53
21:23:20,server_19,20.72
21:23:20,server_18,54.8
21:23:20,server_17,62.04
21:23:20,server_16,84.44
21:23:20,server_15,30.72
21:23:20,server_14,22.41
21:23:20,server_13,95.05
21:23:20,server_11,80.03
21:23:20,server_7,91.4
21:23:20,server_9,47.54
21:23:20,server_8,87.87
21:23:20,server_6,49.94
21:23:20,server_5,45.06
21:23:20,server_4,62.85
21:23:20,server_3,89.73
21:23:20,server_2,6.07
21:23:20,server_1,52.73
21:23:20,server_10,88.77
21:23:25,server_15,56.06
21:23:25,server_14,14.88
21:23:25,server_16,44.7
21:23:25,server_13,42.89
21:23:25,server_18,36.46
21:23:25,server_19,56.61
21:23:25,server_20,7.49
21:23:25,server_12,41.85
21:23:25,server_17,90.15
21:23:25,server_11,39.54
21:23:25,server_3,12.68
21:23:25,server_9,7.59
21:23:25,server_8,87.18
21:23:25,server_7,32.92
21:23:25,server_6,31.58
21:23:25,server_5,17.75
21:23:25,server_4,10.99
21:23:25,server_10,59.51
21:23:25,server_2,99.39
21:23:25,server_1,48.21
21:23:30,server_13,52.59
21:23:30,server_14,80.37
21:23:30,server_15,68.97
21:23:30,server_16,52.18
21:23:30,server_20,50.03
21:23:30,server_18,53.01
21:23:30,server_19,42.92
21:23:30,server_12,61.38
21:23:30,server_17,29.6
21:23:30,server_11,92.98
21:23:30,server_10,81.93
21:23:30,server_9,36.15
21:23:30,server_2,77.44
21:23:30,server_3,33.21
21:23:30,server_4,78.5
21:23:30,server_1,43.81
21:23:30,server_6,79.37
21:23:30,server_7,45.64
21:23:30,server_8,61.94
21:23:30,server_5,98.94
21:23:35,server_12,69.66
21:23:35,server_19,7.89
21:23:35,server_18,31.26
21:23:35,server_17,95.47
21:23:35,server_16,50.5
21:23:35,server_15,33.24
21:23:35,server_14,47.03
21:23:35,server_13,74.22
21:23:35,server_11,65.03
21:23:35,server_20,45.69
21:23:35,server_9,43.6
21:23:35,server_1,15.85
21:23:35,server_2,2.65
21:23:35,server_3,20.95
21:23:35,server_4,98.23
21:23:35,server_10,90.64
21:23:35,server_6,43.79
21:23:35,server_7,63.68
21:23:35,server_8,48.91
21:23:35,server_5,19.51
21:23:40,server_12,53.79
21:23:40,server_19,42.57
21:23:40,server_18,82.6
21:23:40,server_17,53.51
21:23:40,server_16,47.49
21:23:40,server_15,86.07
21:23:40,server_14,49.27
21:23:40,server_13,53.58
21:23:40,server_11,37.01
21:23:40,server_20,42.1
21:23:40,server_9,54.27
21:23:40,server_1,40.41
21:23:40,server_2,91.4
21:23:40,server_3,8.7
21:23:40,server_4,47.35
21:23:40,server_10,57.63
21:23:40,server_6,57.66
21:23:40,server_7,82.03
21:23:40,server_8,52.18
21:23:40,server_5,13.33
21:23:45,server_11,86.58
21:23:45,server_19,41.66
21:23:45,server_18,12.6
21:23:45,server_17,39.31
21:23:45,server_16,87.76
21:23:45,server_15,50.46
21:23:45,server_14,50.96
21:23:45,server_13,95.59
21:23:45,server_12,31.6
21:23:45,server_20,45.21
21:23:45,server_10,61.3
21:23:45,server_8,1.42
21:23:45,server_7,55.92
21:23:45,server_6,45.52
21:23:45,server_5,44.43
21:23:45,server_4,51.96
21:23:45,server_3,95.96
21:23:45,server_2,53.87
21:23:45,server_1,88.91
21:23:45,server_9,51.46
21:23:50,server_14,37.25
21:23:50,server_15,25.5
21:23:50,server_16,58.69
21:23:50,server_12,26.73
21:23:50,server_18,67.67
21:23:50,server_19,20.62
21:23:50,server_20,36.49
21:23:50,server_17,26.46
21:23:50,server_11,45.79
21:23:50,server_13,66.05
21:23:50,server_9,28.75
21:23:50,server_10,57.76
21:23:50,server_2,53.79
21:23:50,server_3,83.05
21:23:50,server_4,61.84
21:23:50,server_1,96.68
21:23:50,server_6,41.19
21:23:50,server_7,14.36
21:23:50,server_8,93.0
21:23:50,server_5,97.12
21:23:55,server_20,42.89
21:23:55,server_19,93.2
21:23:55,server_18,59.22
21:23:55,server_12,44.0
21:23:55,server_17,71.94
21:23:55,server_16,58.19
21:23:55,server_15,41.33
21:23:55,server_14,20.67
21:23:55,server_13,57.41
21:23:55,server_11,35.84
21:23:55,server_3,13.39
21:23:55,server_9,94.07
21:23:55,server_1,25.53
21:23:55,server_2,83.41
21:23:55,server_4,87.99
21:23:55,server_10,10.98
21:23:55,server_6,80.72
21:23:55,server_7,64.56
21:23:55,server_8,92.49
21:23:55,server_5,39.16
21:24:00,server_20,46.45
21:24:00,server_19,68.31
21:24:00,server_18,49.8
21:24:00,server_17,16.94
21:24:00,server_16,73.07
21:24:00,server_15,70.81
21:24:00,server_14,84.29
21:24:00,server_12,84.46
21:24:00,server_11,94.99
21:24:00,server_13,49.15
21:24:00,server_9,59.15
21:24:00,server_10,40.07
21:24:00,server_2,89.57
21:24:00,server_3,42.69
21:24:00,server_4,68.53
21:24:00,server_1,62.0
21:24:00,server_6,68.35
21:24:00,server_7,20.99
21:24:00,server_8,4.4
21:24:00,server_5,65.87
21:24:05,server_12,3.91
21:24:05,server_20,33.4
21:24:05,server_19,32.86
21:24:05,server_18,69.43
21:24:05,server_17,58.25
21:24:05,server_16,54.91
21:24:05,server_15,62.1
21:24:05,server_14,47.04
21:24:05,server_13,50.78
21:24:05,server_11,91.23
21:24:05,server_3,48.33
21:24:05,server_9,37.57
21:24:05,server_8,85.44
21:24:05,server_7,57.91
21:24:05,server_6,82.16
21:24:05,server_5,29.75
21:24:05,server_4,89.7
21:24:05,server_2,91.61
21:24:05,server_1,72.84
21:24:05,server_10,42.93
21:24:10,server_13,39.18
21:24:10,server_14,64.3
21:24:10,server_15,33.45
21:24:10,server_16,37.26
21:24:10,server_19,32.54
21:24:10,server_20,83.72
21:24:10,server_18,1.32
21:24:10,server_12,56.73
21:24:10,server_17,41.11
21:24:10,server_11,38.12
21:24:10,server_3,82.44
21:24:10,server_9,84.9
21:24:10,server_10,60.63
21:24:10,server_2,47.07
21:24:10,server_4,12.37
21:24:10,server_1,32.89
21:24:10,server_6,47.78
21:24:10,server_7,32.85
21:24:10,server_5,29.05
21:24:10,server_8,45.41
21:24:15,server_20,52.17
21:24:15,server_19,14.73
21:24:15,server_18,41.21
21:24:15,server_17,23.51
21:24:15,server_16,3.68
21:24:15,server_15,38.04
21:24:15,server_14,44.12
21:24:15,server_12,26.63
21:24:15,server_10,49.37
21:24:15,server_13,60.46
21:24:15,server_8,52.72
21:24:15,server_9,35.33
21:24:15,server_1,68.85
21:24:15,server_2,59.41
21:24:15,server_3,55.36
21:24:15,server_11,33.57
21:24:15,server_5,56.87
21:24:15,server_6,81.15
21:24:15,server_7,69.71
21:24:15,server_4,53.07
21:24:20,server_20,21.27
21:24:20,server_19,40.89
21:24:20,server_18,36.64
21:24:20,server_17,80.26
