ts,server_id,cpu_pct
21:24:00,server_1,57.37
21:24:00,server_6,55.28
21:24:00,server_7,23.04
21:24:00,server_8,98.46
21:24:00,server_5,63.83
21:24:05,server_12,97.2
21:24:05,server_20,27.7
21:24:05,server_19,35.44
21:24:05,server_18,54.4
21:24:05,server_17,58.5
21:24:05,server_16,40.63
21:24:05,server_15,50.74
21:24:05,server_14,22.82
21:24:05,server_13,66.63
21:24:05,server_11,92.56
21:24:05,server_3,35.78
21:24:05,server_9,45.39
21:24:05,server_8,95.06
21:24:05,server_7,50.36
21:24:05,server_6,85.95
21:24:05,server_5,22.54
21:24:05,server_4,4.37
21:24:05,server_2,12.09
21:24:05,server_1,65.7
21:24:05,server_10,35.12
21:24:10,server_13,31.3
21:24:10,server_14,62.13
21:24:10,server_15,39.65
21:24:10,server_16,39.71
21:24:10,server_19,55.23
21:24:10,server_20,93.96
21:24:10,server_18,98.26
21:24:10,server_12,50.97
21:24:10,server_17,31.2
21:24:10,server_11,38.83
21:24:10,server_3,54.38
21:24:10,server_9,10.04
21:24:10,server_10,61.25
21:24:10,server_2,76.08
21:24:10,server_4,84.61
21:24:10,server_1,26.97
21:24:10,server_6,35.14
21:24:10,server_7,42.35
21:24:10,server_5,26.01
21:24:10,server_8,37.94
21:24:15,server_20,68.04
21:24:15,server_19,99.52
21:24:15,server_18,58.3
21:24:15,server_17,38.59
21:24:15,server_16,80.82
21:24:15,server_15,30.71
21:24:15,server_14,35.82
21:24:15,server_12,28.77
21:24:15,server_10,65.19
21:24:15,server_13,57.26
21:24:15,server_8,72.41
21:24:15,server_9,21.4
21:24:15,server_1,51.24
21:24:15,server_2,53.22
21:24:15,server_3,56.61
21:24:15,server_11,27.65
21:24:15,server_5,44.53
21:24:15,server_6,1.16
21:24:15,server_7,65.16
21:24:15,server_4,55.19
21:24:20,server_20,25.78
21:24:20,server_19,24.38
21:24:20,server_18,26.93
21:24:20,server_17,95.39
21:24:20,server_16,93.51
21:24:20,server_15,26.89
21:24:20,server_14,22.19
21:24:20,server_13,40.76
21:24:20,server_12,98.8
21:24:20,server_11,29.71
21:24:20,server_10,26.49
21:24:20,server_8,38.41
21:24:20,server_7,29.22
21:24:20,server_6,2.24
21:24:20,server_5,21.04
21:24:20,server_4,24.99
21:24:20,server_3,55.02
21:24:20,server_2,52.56
21:24:20,server_1,53.82
21:24:20,server_9,91.57
21:24:25,server_13,66.81
21:24:25,server_14,68.59
21:24:25,server_15,52.21
21:24:25,server_16,52.34
21:24:25,server_20,38.19
21:24:25,server_18,0.18
21:24:25,server_19,92.47
21:24:25,server_12,32.1
21:24:25,server_17,35.46
21:24:25,server_11,66.42
21:24:25,server_10,97.81
21:24:25,server_9,35.19
21:24:25,server_2,35.8
21:24:25,server_3,30.31
21:24:25,server_4,35.84
21:24:25,server_1,87.88
21:24:25,server_6,97.32
21:24:25,server_7,31.82
21:24:25,server_8,58.99
21:24:25,server_5,15.38
21:24:30,server_12,21.4
21:24:30,server_19,81.43
21:24:30,server_18,42.6
21:24:30,server_17,64.78
21:24:30,server_16,98.35
21:24:30,server_15,47.14
21:24:30,server_14,68.07
21:24:30,server_13,90.99
21:24:30,server_11,83.98
21:24:30,server_20,41.49
21:24:30,server_9,22.41
21:24:30,server_1,61.25
21:24:30,server_2,33.97
21:24:30,server_3,94.76
21:24:30,server_4,33.46
21:24:30,server_10,48.19
21:24:30,server_6,52.34
21:24:30,server_7,65.16
21:24:30,server_8,75.24
21:24:30,server_5,84.9
21:24:35,server_12,37.25
21:24:35,server_19,45.63
21:24:35,server_18,52.88
21:24:35,server_17,58.78
21:24:35,server_16,74.51
21:24:35,server_15,84.25
21:24:35,server_14,87.47
21:24:35,server_13,23.31
21:24:35,server_11,60.76
21:24:35,server_20,97.39
21:24:35,server_9,59.7
21:24:35,server_1,31.98
21:24:35,server_2,53.59
21:24:35,server_3,40.97
21:24:35,server_4,31.48
21:24:35,server_10,42.14
21:24:35,server_6,40.97
21:24:35,server_7,22.49
21:24:35,server_8,32.98
21:24:35,server_5,73.15
21:24:40,server_11,55.75
21:24:40,server_19,56.39
21:24:40,server_18,23.13
21:24:40,server_17,85.96
21:24:40,server_16,51.44
21:24:40,server_15,41.45
21:24:40,server_14,2.02
21:24:40,server_13,40.96
21:24:40,server_12,48.09
21:24:40,server_20,82.68
21:24:40,server_10,22.87
21:24:40,server_8,54.48
21:24:40,server_7,22.55
21:24:40,server_6,49.94
21:24:40,server_5,44.55
21:24:40,server_4,81.48
21:24:40,server_3,18.86
21:24:40,server_2,72.67
21:24:40,server_1,60.4
21:24:40,server_9,62.01
21:24:45,server_13,98.8
21:24:45,server_14,92.7
21:24:45,server_15,65.13
21:24:45,server_12,66.51
21:24:45,server_17,88.96
21:24:45,server_18,64.13
21:24:45,server_19,57.38
21:24:45,server_16,40.47
21:24:45,server_11,38.06
21:24:45,server_20,45.76
21:24:45,server_9,68.52
21:24:45,server_8,35.76
21:24:45,server_7,89.94
21:24:45,server_6,59.45
21:24:45,server_5,23.33
21:24:45,server_4,32.59
21:24:45,server_3,37.88
21:24:45,server_2,67.13
21:24:45,server_1,94.43
21:24:45,server_10,54.34
21:24:50,server_13,40.36
21:24:50,server_14,57.88
21:24:50,server_15,92.08
21:24:50,server_16,17.46
21:24:50,server_20,32.53
21:24:50,server_12,43.88
21:24:50,server_18,7.31
21:24:50,server_19,23.22
21:24:50,server_17,36.73
21:24:50,server_11,62.98
21:24:50,server_3,42.35
21:24:50,server_9,63.12
21:24:50,server_1,85.9
21:24:50,server_2,39.86
21:24:50,server_4,45.89
21:24:50,server_10,39.73
21:24:50,server_6,50.14
21:24:50,server_7,27.6
21:24:50,server_8,41.51
21:24:50,server_5,39.91
21:24:55,server_12,22.23
21:24:55,server_19,40.81
21:24:55,server_18,56.95
21:24:55,server_17,38.92
21:24:55,server_16,46.5
21:24:55,server_15,40.51
21:24:55,server_14,86.05
21:24:55,server_13,45.16
21:24:55,server_11,98.39
21:24:55,server_20,62.52
21:24:55,server_9,85.21
21:24:55,server_1,34.36
21:24:55,server_2,23.87
21:24:55,server_3,91.07
21:24:55,server_4,82.05
21:24:55,server_10,17.09
21:24:55,server_6,32.46
21:24:55,server_7,63.05
21:24:55,server_8,24.86
21:24:55,server_5,54.27
21:25:00,server_11,39.26
21:25:00,server_19,62.32
21:25:00,server_18,37.33
21:25:00,server_17,94.87
21:25:00,server_16,21.61
21:25:00,server_15,37.88
21:25:00,server_14,57.77
21:25:00,server_13,30.92
21:25:00,server_12,52.66
21:25:00,server_20,68.96
21:25:00,server_10,40.37
21:25:00,server_8,20.56
21:25:00,server_7,47.47
21:25:00,server_6,53.89
21:25:00,server_5,46.8
21:25:00,server_4,45.61
21:25:00,server_3,85.09
21:25:00,server_2,22.45
21:25:00,server_1,44.65
21:25:00,server_9,62.9
21:25:05,server_14,31.73
21:25:05,server_15,37.29
21:25:05,server_16,39.87
21:25:05,server_13,80.09
21:25:05,server_18,68.76
21:25:05,server_19,53.54
21:25:05,server_20,86.41
21:25:05,server_17,18.57
21:25:05,server_12,65.76
21:25:05,server_11,43.67
21:25:05,server_1,43.3
21:25:05,server_9,91.71
21:25:05,server_8,49.0
21:25:05,server_7,4.59
21:25:05,server_6,49.97
21:25:05,server_5,51.37
21:25:05,server_4,69.81
21:25:05,server_3,60.04
21:25:05,server_2,41.51
21:25:05,server_10,90.23
21:25:10,server_13,32.66
21:25:10,server_14,27.33
21:25:10,server_15,47.04
21:25:10,server_20,64.72
21:25:10,server_18,30.75
21:25:10,server_19,51.28
21:25:10,server_12,22.99
21:25:10,server_16,46.49
21:25:10,server_11,99.69
21:25:10,server_17,32.52
21:25:10,server_9,89.75
21:25:10,server_10,85.82
21:25:10,server_2,67.99
21:25:10,server_3,81.46
21:25:10,server_4,26.37
21:25:10,server_1,97.92
21:25:10,server_6,15.46
21:25:10,server_7,93.96
21:25:10,server_8,93.03
21:25:10,server_5,86.86
21:25:15,server_20,83.77
21:25:15,server_12,58.82
21:25:15,server_19,62.97
21:25:15,server_18,27.81
21:25:15,server_17,73.67
21:25:15,server_16,97.28
21:25:15,server_15,41.07
21:25:15,server_14,53.8
21:25:15,server_13,42.52
21:25:15,server_11,10.98
21:25:15,server_7,17.47
21:25:15,server_9,94.5
21:25:15,server_8,87.96
21:25:15,server_6,67.56
21:25:15,server_5,50.72
21:25:15,server_4,81.91
21:25:15,server_3,29.29
21:25:15,server_2,30.98
21:25:15,server_1,35.45
21:25:15,server_10,48.92
21:25:20,server_15,65.05
21:25:20,server_13,91.47
21:25:20,server_14,99.85
21:25:20,server_16,89.81
21:25:20,server_12,46.99
21:25:20,server_18,34.69
21:25:20,server_19,55.04
21:25:20,server_20,53.31
21:25:20,server_17,24.81
21:25:20,server_11,8.54
21:25:20,server_1,50.97
21:25:20,server_9,97.68
21:25:20,server_2,69.3
21:25:20,server_3,92.12
21:25:20,server_4,36.43
21:25:20,server_10,44.13
21:25:20,server_6,57.94
21:25:20,server_7,66.83
21:25:20,server_8,8.88
21:25:20,server_5,89.3
21:25:25,server_13,42.24
21:25:25,server_20,23.04
21:25:25,server_19,55.68
21:25:25,server_18,47.38
21:25:25,server_17,50.81
21:25:25,server_16,94.01
21:25:25,server_15,22.09
21:25:25,server_14,26.02
21:25:25,server_12,42.34
21:25:25,server_11,87.62
21:25:25,server_1,66.39
21:25:25,server_9,81.37
21:25:25,server_8,95.36
21:25:25,server_7,92.09
21:25:25,server_6,94.47
21:25:25,server_5,21.56
21:25:25,server_4,51.58
21:25:25,server_3,20.59
21:25:25,server_2,60.8
21:25:25,server_10,93.63
21:25:30,server_13,30.9
21:25:30,server_14,67.38
21:25:30,server_15,76.86
21:25:30,server_16,91.04
21:25:30,server_12,91.06
21:25:30,server_18,59.6
21:25:30,server_19,89.97
21:25:30,server_20,97.81
21:25:30,server_17,90.41
21:25:30,server_11,90.43
21:25:30,server_1,92.01
21:25:30,server_9,58.68
21:25:30,server_8,1.19
21:25:30,server_7,62.38
21:25:30,server_6,65.41
21:25:30,server_5,69.93
21:25:30,server_4,88.25
21:25:30,server_3,1.66
21:25:30,server_2,87.55
21:25:30,server_10,37.9
21:25:35,server_13,38.0
21:25:35,server_14,51.34
21:25:35,server_15,37.19
21:25:35,server_16,21.82
21:25:35,server_20,25.87
21:25:35,server_18,38.04
21:25:35,server_19,41.49
21:25:35,server_12,67.7
21:25:35,server_17,66.57
21:25:35,server_11,34.41
21:25:35,server_1,91.94
21:25:35,server_9,86.49
21:25:35,server_2,84.28
21:25:35,server_3,20.86
21:25:35,server_4,10.5
21:25:35,server_10,34.68
21:25:35,server_6,65.37
21:25:35,server_7,51.93
21:25:35,server_8,64.93
21:25:35,server_5,88.88
21:25:40,server_12,36.61
21:25:40,server_19,55.88
21:25:40,server_18,48.5
21:25:40,server_17,29.17
21:25:40,server_16,92.27
21:25:40,server_15,27.74
21:25:40,server_14,47.79
21:25:40,server_13,32.84
21:25:40,server_20,35.1
21:25:40,server_11,52.94
21:25:40,server_9,86.87
21:25:40,server_8,61.37
21:25:40,server_7,98.28
21:25:40,server_6,63.95
21:25:40,server_5,35.59
21:25:40,server_4,50.37
21:25:40,server_3,41.7
21:25:40,server_2,22.93
21:25:40,server_1,92.96
21:25:40,server_10,64.65
21:25:45,server_13,69.05
21:25:45,server_20,38.38
21:25:45,server_14,60.38
21:25:45,server_15,48.57
21:25:45,server_12,51.74
21:25:45,server_17,51.68
21:25:45,server_18,81.76
21:25:45,server_19,51.56
21:25:45,server_16,77.82
21:25:45,server_11,65.04
21:25:45,server_7,43.39
21:25:45,server_9,49.65
21:25:45,server_8,36.69
21:25:45,server_6,66.21
21:25:45,server_5,2.3
21:25:45,server_4,35.64
21:25:45,server_3,26.16
21:25:45,server_2,17.01
21:25:45,server_1,68.95
21:25:45,server_10,5.42
21:25:50,server_13,61.93
21:25:50,server_14,63.85
21:25:50,server_15,43.36
21:25:50,server_16,99.32
21:25:50,server_20,1.64
21:25:50,server_18,22.72
21:25:50,server_19,57.26
21:25:50,server_12,96.63
21:25:50,server_17,94.29
21:25:50,server_11,59.87
21:25:50,server_10,89.37
21:25:50,server_9,80.48
21:25:50,server_2,21.05
21:25:50,server_3,30.65
21:25:50,server_4,48.48
21:25:50,server_1,21.39
21:25:50,server_6,18.13
21:25:50,server_7,16.05
21:25:50,server_8,66.95
21:25:50,server_5,29.21
21:25:55,server_12,26.71
21:25:55,server_19,38.7
21:25:55,server_18,22.79
21:25:55,server_17,32.54
21:25:55,server_16,86.73
21:25:55,server_15,91.32
21:25:55,server_14,47.62
21:25:55,server_13,25.04
21:25:55,server_11,55.38
21:25:55,server_20,45.35
21:25:55,server_9,97.42
21:25:55,server_1,37.11
21:25:55,server_2,21.92
21:25:55,server_3,61.46
21:25:55,server_4,31.32
21:25:55,server_10,36.21
21:25:55,server_6,91.24
21:25:55,server_7,91.4
21:25:55,server_8,71.69
21:25:55,server_5,55.7
21:26:00,server_12,60.43
21:26:00,server_19,41.4
21:26:00,server_18,18.72
21:26:00,server_17,36.76
21:26:00,server_16,2.23
21:26:00,server_15,85.6
21:26:00,server_14,29.71
21:26:00,server_13,71.82
21:26:00,server_11,88.96
21:26:00,server_20,56.15
21:26:00,server_9,20.27
21:26:00,server_1,35.68
21:26:00,server_2,65.05
21:26:00,server_3,41.85
21:26:00,server_4,26.54
21:26:00,server_10,43.39
21:26:00,server_6,49.28
21:26:00,server_7,86.19
21:26:00,server_8,94.16
21:26:00,server_5,46.43
21:26:05,server_11,88.37
21:26:05,server_19,54.25
21:26:05,server_18,44.72
21:26:05,server_17,99.36
21:26:05,server_16,52.42
21:26:05,server_15,80.61
21:26:05,server_14,34.46
21:26:05,server_13,64.4
21:26:05,server_12,30.55
21:26:05,server_20,70.69
21:26:05,server_10,62.45
21:26:05,server_8,98.2
21:26:05,server_7,44.46
21:26:05,server_6,50.93
21:26:05,server_5,30.04
21:26:05,server_4,99.99
21:26:05,server_3,96.19
21:26:05,server_2,54.56
21:26:05,server_1,93.54
21:26:05,server_9,60.33
21:26:10,server_13,33.56
21:26:10,server_14,28.4
21:26:10,server_15,43.86
21:26:10,server_12,47.44
21:26:10,server_20,20.4
21:26:10,server_18,63.99
21:26:10,server_19,11.94
21:26:10,server_16,65.69
21:26:10,server_11,8.27
21:26:10,server_17,25.87
21:26:10,server_9,88.06
21:26:10,server_1,54.36
21:26:10,server_2,66.96
21:26:10,server_3,44.65
21:26:10,server_4,80.78
21:26:10,server_10,34.96
21:26:10,server_6,21.13
21:26:10,server_7,54.39
21:26:10,server_8,97.79
21:26:10,server_5,64.28
21:26:15,server_12,23.94
21:26:15,server_19,82.02
21:26:15,server_18,88.29
21:26:15,server_17,45.98
21:26:15,server_16,2.52
21:26:15,server_15,94.43
21:26:15,server_14,98.01
21:26:15,server_13,4.54
21:26:15,server_11,57.75
21:26:15,server_20,93.65
21:26:15,server_9,59.81
21:26:15,server_1,21.02
21:26:15,server_2,95.85
21:26:15,server_3,45.62
21:26:15,server_4,33.63
21:26:15,server_10,96.78
21:26:15,server_6,40.29
21:26:15,server_7,63.75
21:26:15,server_8,65.17
21:26:15,server_5,40.5
21:26:20,server_11,68.13
21:26:20,server_19,34.28
21:26:20,server_18,27.72
21:26:20,server_17,92.74
21:26:20,server_16,50.86
21:26:20,server_15,57.48
21:26:20,server_14,35.31
21:26:20,server_13,40.69
21:26:20,server_12,87.26
21:26:20,server_20,67.19
21:26:20,server_10,60.55
21:26:20,server_8,45.78
21:26:20,server_7,39.61
21:26:20,server_6,88.66
21:26:20,server_5,42.28
21:26:20,server_4,34.62
21:26:20,server_3,66.25
21:26:20,server_2,30.07
21:26:20,server_1,85.25
21:26:20,server_9,43.33
21:26:25,server_13,99.05
21:26:25,server_20,70.02
21:26:25,server_14,92.57
21:26:25,server_15,91.91
21:26:25,server_19,29.04
21:26:25,server_17,59.37
21:26:25,server_18,48.25
21:26:25,server_12,39.64
21:26:25,server_16,31.74
21:26:25,server_11,55.29
21:26:25,server_7,52.49
21:26:25,server_9,46.22
21:26:25,server_8,40.04
21:26:25,server_6,98.07
21:26:25,server_5,39.8
21:26:25,server_4,53.6
21:26:25,server_3,92.29
21:26:25,server_2,91.57
21:26:25,server_1,36.5
21:26:25,server_10,46.19
21:26:30,server_13,65.12
21:26:30,server_14,22.63
21:26:30,server_15,26.52
21:26:30,server_20,69.01
21:26:30,server_18,35.79
21:26:30,server_19,64.82
21:26:30,server_12,61.92
21:26:30,server_16,81.53
21:26:30,server_11,93.78
21:26:30,server_17,40.16
21:26:30,server_9,36.71
21:26:30,server_8,5.52
21:26:30,server_7,65.38
21:26:30,server_6,53.12
21:26:30,server_5,29.43
21:26:30,server_4,85.62
21:26:30,server_3,64.24
21:26:30,server_2,99.0
21:26:30,server_1,47.48
21:26:30,server_10,20.66
21:26:35,server_13,48.24
21:26:35,server_14,91.87
21:26:35,server_15,3.52
21:26:35,server_20,55.91
21:26:35,server_17,97.12
21:26:35,server_18,52.81
21:26:35,server_19,84.31
21:26:35,server_12,44.31
21:26:35,server_16,55.4
21:26:35,server_11,20.67
21:26:35,server_7,24.47
21:26:35,server_9,37.48
21:26:35,server_8,56.15
21:26:35,server_6,31.03
21:26:35,server_5,27.57
21:26:35,server_4,4.15
21:26:35,server_3,43.35
21:26:35,server_2,22.59
21:26:35,server_1,20.83
21:26:35,server_10,25.29
21:26:40,server_15,42.13
21:26:40,server_14,30.15
21:26:40,server_16,34.62
21:26:40,server_13,44.01
21:26:40,server_18,63.58
21:26:40,server_19,31.18
21:26:40,server_20,59.97
21:26:40,server_12,66.33
21:26:40,server_17,43.58
21:26:40,server_11,23.93
21:26:40,server_10,58.27
21:26:40,server_9,29.95
21:26:40,server_2,64.05
21:26:40,server_3,93.29
21:26:40,server_4,45.42
21:26:40,server_1,50.26
21:26:40,server_6,79.99
21:26:40,server_7,57.68
21:26:40,server_8,30.97
21:26:40,server_5,91.01
21:26:45,server_12,9.99
21:26:45,server_19,63.38
21:26:45,server_18,37.25
21:26:45,server_17,41.03
21:26:45,server_16,90.26
21:26:45,server_15,26.55
21:26:45,server_14,44.55
21:26:45,server_13,36.85
21:26:45,server_11,53.45
21:26:45,server_20,50.76
21:26:45,server_9,20.52
21:26:45,server_1,66.7
21:26:45,server_2,59.29
21:26:45,server_3,41.9
21:26:45,server_4,22.99
21:26:45,server_10,65.43
21:26:45,server_6,57.45
21:26:45,server_7,88.0
21:26:45,server_8,55.29
21:26:45,server_5,45.96
21:26:50,server_11,41.46
21:26:50,server_19,76.92
21:26:50,server_18,63.69
21:26:50,server_17,67.87
21:26:50,server_16,25.4
21:26:50,server_15,35.73
21:26:50,server_14,83.05
21:26:50,server_13,61.11
21:26:50,server_12,27.87
21:26:50,server_20,1.94
21:26:50,server_10,92.57
21:26:50,server_8,44.92
21:26:50,server_7,97.08
21:26:50,server_6,39.51
21:26:50,server_5,99.66
21:26:50,server_4,45.18
21:26:50,server_3,20.06
21:26:50,server_2,26.79
21:26:50,server_1,42.17
21:26:50,server_9,44.29
21:26:55,server_14,47.38
21:26:55,server_15,52.24
21:26:55,server_16,88.49
21:26:55,server_13,39.11
21:26:55,server_18,26.22
21:26:55,server_19,50.62
21:26:55,server_20,56.09
21:26:55,server_17,38.19
21:26:55,server_12,48.28
21:26:55,server_11,57.78
21:26:55,server_1,65.94
21:26:55,server_9,99.63
21:26:55,server_8,63.3
21:26:55,server_7,24.63
21:26:55,server_6,68.25
21:26:55,server_5,27.61
21:26:55,server_4,64.24
21:26:55,server_3,33.29
21:26:55,server_2,62.16
21:26:55,server_10,57.56
21:27:00,server_13,23.13
21:27:00,server_14,67.32
21:27:00,server_15,85.95
21:27:00,server_20,63.73
21:27:00,server_18,35.93
21:27:00,server_19,91.36
21:27:00,server_12,62.07
21:27:00,server_16,89.42
21:27:00,server_11,69.67
21:27:00,server_17,64.03
21:27:00,server_9,50.18
21:27:00,server_10,99.91
21:27:00,server_2,42.09
21:27:00,server_3,36.71
21:27:00,server_4,97.51
21:27:00,server_1,40.01
21:27:00,server_6,66.93
21:27:00,server_7,32.81
21:27:00,server_8,64.71
21:27:00,server_5,60.16
21:27:05,server_20,99.03
21:27:05,server_12,48.59
21:27:05,server_19,43.06
21:27:05,server_18,61.11
21:27:05,server_17,44.17
21:27:05,server_16,23.39
21:27:05,server_15,51.11
21:27:05,server_14,96.07
21:27:05,server_13,59.16
21:27:05,server_11,68.54
21:27:05,server_7,38.07
21:27:05,server_9,96.11
21:27:05,server_8,31.49
21:27:05,server_6,10.79
21:27:05,server_5,50.06
21:27:05,server_4,24.43
21:27:05,server_3,4.52
21:27:05,server_2,41.03
21:27:05,server_1,41.64
21:27:05,server_10,63.07
21:27:10,server_15,32.87
21:27:10,server_13,98.79
21:27:10,server_14,84.59
21:27:10,server_16,93.65
21:27:10,server_12,26.2
21:27:10,server_18,67.67
21:27:10,server_19,57.33
21:27:10,server_20,94.06
21:27:10,server_17,58.83
21:27:10,server_11,66.75
21:27:10,server_1,55.54
21:27:10,server_9,44.76
21:27:10,server_2,42.31
21:27:10,server_3,52.11
21:27:10,server_4,61.01
21:27:10,server_10,20.09
21:27:10,server_6,29.05
21:27:10,server_7,34.43
21:27:10,server_8,46.99
21:27:10,server_5,17.84
21:27:15,server_13,9.13
21:27:15,server_20,65.28
21:27:15,server_19,37.83
21:27:15,server_18,41.12
21:27:15,server_17,26.19
21:27:15,server_16,11.0
21:27:15,server_15,51.78
21:27:15,server_14,51.69
21:27:15,server_12,58.95
21:27:15,server_11,25.81
21:27:15,server_1,59.5
21:27:15,server_9,37.71
21:27:15,server_8,89.38
21:27:15,server_7,20.44
21:27:15,server_6,0.2
21:27:15,server_5,10.21
21:27:15,server_4,57.17
21:27:15,server_3,26.44
21:27:15,server_2,42.64
21:27:15,server_10,69.7
21:27:20,server_13,58.1
21:27:20,server_14,92.45
21:27:20,server_15,54.84
21:27:20,server_16,39.88
21:27:20,server_12,22.83
21:27:20,server_18,3.7
21:27:20,server_19,82.19
21:27:20,server_20,96.57
21:27:20,server_17,20.46
21:27:20,server_11,23.81
21:27:20,server_1,48.39
21:27:20,server_9,34.55
21:27:20,server_8,50.97
21:27:20,server_7,87.31
21:27:20,server_6,60.21
21:27:20,server_5,55.89
21:27:20,server_4,30.07
21:27:20,server_3,45.02
21:27:20,server_2,35.09
21:27:20,server_10,68.74
21:27:25,server_13,87.41
21:27:25,server_14,14.68
21:27:25,server_15,60.58
21:27:25,server_16,10.45
21:27:25,server_20,38.18
21:27:25,server_18,72.74
21:27:25,server_19,95.87
21:27:25,server_12,37.38
21:27:25,server_17,21.77
21:27:25,server_11,7.69
21:27:25,server_1,91.74
21:27:25,server_9,28.83
21:27:25,server_2,28.76
21:27:25,server_3,93.66
21:27:25,server_4,45.5
21:27:25,server_10,30.26
21:27:25,server_6,87.49
21:27:25,server_7,69.5
21:27:25,server_8,33.67
21:27:25,server_5,87.45
21:27:30,server_12,69.91
21:27:30,server_19,93.92
21:27:30,server_18,56.22
21:27:30,server_17,68.57
21:27:30,server_16,40.74
21:27:30,server_15,41.05
21:27:30,server_14,56.3
21:27:30,server_13,68.27
21:27:30,server_20,23.79
21:27:30,server_11,19.48
21:27:30,server_9,65.5
21:27:30,server_8,64.78
21:27:30,server_7,69.34
21:27:30,server_6,61.17
21:27:30,server_5,25.88
21:27:30,server_4,50.05
21:27:30,server_3,62.6
21:27:30,server_2,2.0
21:27:30,server_1,40.51
21:27:30,server_10,29.44
21:27:35,server_13,26.87
21:27:35,server_14,34.78
21:27:35,server_15,26.93
21:27:35,server_16,64.01
21:27:35,server_12,21.73
21:27:35,server_18,28.82
21:27:35,server_19,41.78
21:27:35,server_20,59.0
21:27:35,server_17,28.53
21:27:35,server_11,62.29
21:27:35,server_10,27.03
21:27:35,server_9,48.46
21:27:35,server_8,73.13
21:27:35,server_7,20.39
21:27:35,server_6,45.95
21:27:35,server_5,91.31
21:27:35,server_4,57.04
21:27:35,server_3,86.43
21:27:35,server_2,33.9
21:27:35,server_1,98.98
21:27:40,server_13,42.54
21:27:40,server_14,66.15
21:27:40,server_15,56.9
21:27:40,server_16,62.64
21:27:40,server_20,38.28
21:27:40,server_18,40.38
21:27:40,server_19,89.08
21:27:40,server_12,91.11
21:27:40,server_17,11.79
21:27:40,server_11,60.03
21:27:40,server_10,55.13
21:27:40,server_9,33.23
21:27:40,server_2,63.87
21:27:40,server_3,26.04
21:27:40,server_4,32.82
21:27:40,server_1,55.15
21:27:40,server_6,89.82
21:27:40,server_7,41.9
21:27:40,server_8,87.2
21:27:40,server_5,88.6
21:27:45,server_12,99.73
21:27:45,server_19,85.48
21:27:45,server_18,92.84
21:27:45,server_17,69.7
21:27:45,server_16,55.06
21:27:45,server_15,29.65
21:27:45,server_14,43.47
21:27:45,server_13,79.64
21:27:45,server_11,83.83
21:27:45,server_20,83.11
21:27:45,server_9,55.31
21:27:45,server_1,62.47
21:27:45,server_2,25.26
21:27:45,server_3,65.65
21:27:45,server_4,56.53
21:27:45,server_10,64.13
21:27:45,server_6,57.33
21:27:45,server_7,46.46
21:27:45,server_8,7.36
21:27:45,server_5,37.83
21:27:50,server_12,0.68
21:27:50,server_19,75.1
21:27:50,server_18,68.53
21:27:50,server_17,47.25
21:27:50,server_16,45.7
21:27:50,server_15,39.16
21:27:50,server_14,27.65
21:27:50,server_13,84.94
21:27:50,server_11,20.69
21:27:50,server_20,52.11
21:27:50,server_9,99.35
21:27:50,server_1,55.65
21:27:50,server_2,29.98
21:27:50,server_3,50.11
21:27:50,server_4,35.1
21:27:50,server_10,23.01
21:27:50,server_6,36.64
21:27:50,server_7,35.33
21:27:50,server_8,47.87
21:27:50,server_5,58.56
21:27:55,server_11,94.19
21:27:55,server_19,0.66
21:27:55,server_18,67.89
21:27:55,server_17,50.13
21:27:55,server_16,67.07
21:27:55,server_15,81.64
21:27:55,server_14,21.77
21:27:55,server_13,26.75
21:27:55,server_12,5.42
21:27:55,server_20,66.56
21:27:55,server_10,33.45
21:27:55,server_8,64.89
21:27:55,server_7,64.55
21:27:55,server_6,22.74
21:27:55,server_5,86.39
21:27:55,server_4,10.64
21:27:55,server_3,39.31
21:27:55,server_2,62.71
21:27:55,server_1,64.15
21:27:55,server_9,26.77
21:28:00,server_13,57.87
21:28:00,server_14,20.77
21:28:00,server_15,45.82
21:28:00,server_12,34.77
21:28:00,server_17,92.46
21:28:00,server_18,34.65
21:28:00,server_19,85.82
21:28:00,server_16,98.56
21:28:00,server_11,1.83
21:28:00,server_20,34.02
21:28:00,server_9,35.93
21:28:00,server_1,94.34
21:28:00,server_2,64.23
21:28:00,server_3,51.29
21:28:00,server_4,55.4
21:28:00,server_10,95.73
21:28:00,server_6,24.12
21:28:00,server_7,56.92
21:28:00,server_8,25.98
21:28:00,server_5,70.84
21:28:05,server_19,44.35
21:28:05,server_18,84.63
21:28:05,server_17,66.77
21:28:05,server_16,50.44
21:28:05,server_15,59.35
21:28:05,server_14,22.49
21:28:05,server_13,59.24
21:28:05,server_12,68.66
21:28:05,server_11,28.53
21:28:05,server_20,37.27
21:28:05,server_9,36.29
21:28:05,server_1,45.39
21:28:05,server_2,31.44
21:28:05,server_3,59.16
21:28:05,server_4,66.42
21:28:05,server_10,97.71
21:28:05,server_6,66.82
21:28:05,server_7,66.56
21:28:05,server_8,82.81
21:28:05,server_5,75.32
21:28:10,server_11,74.02
21:28:10,server_19,68.49
21:28:10,server_18,58.24
21:28:10,server_17,41.56
21:28:10,server_16,69.8
21:28:10,server_15,95.34
21:28:10,server_14,39.09
21:28:10,server_13,42.7
21:28:10,server_12,59.64
21:28:10,server_20,24.76
21:28:10,server_10,54.51
21:28:10,server_8,94.41
21:28:10,server_9,2.79
21:28:10,server_1,25.18
