ts,server_id,disk_io
21:12:30,server_3,0.0
21:12:30,server_2,16.1
21:12:30,server_1,131.55
21:12:30,server_10,53.04
21:12:35,server_13,45.43
21:12:35,server_14,30.14
21:12:35,server_15,147.91
21:12:35,server_20,110.04
21:12:35,server_17,66.93
21:12:35,server_18,195.62
21:12:35,server_19,24.3
21:12:35,server_12,0.0
21:12:35,server_16,95.88
21:12:35,server_11,56.64
21:12:35,server_7,56.44
21:12:35,server_9,10.51
21:12:35,server_8,127.64
21:12:35,server_6,165.47
21:12:35,server_5,134.06
21:12:35,server_4,6911.85
21:12:35,server_3,95.58
21:12:35,server_2,156.31
21:12:35,server_1,6272.09
21:12:35,server_10,0.0
21:12:40,server_15,179.82
21:12:40,server_13,0.0
21:12:40,server_14,115.04
21:12:40,server_16,79.65
21:12:40,server_12,99.58
21:12:40,server_18,6085.72
21:12:40,server_19,42.77
21:12:40,server_20,824.31
21:12:40,server_17,157.93
21:12:40,server_11,0.0
21:12:40,server_1,133.64
21:12:40,server_9,94.91
21:12:40,server_2,6.7
21:12:40,server_3,96.95
21:12:40,server_4,73.26
21:12:40,server_10,6617.74
21:12:40,server_6,957.06
21:12:40,server_7,65.31
21:12:40,server_8,0.0
21:12:40,server_5,154.92
21:12:45,server_12,95.28
21:12:45,server_19,1322.46
21:12:45,server_18,41.53
21:12:45,server_17,37.28
21:12:45,server_16,101.75
21:12:45,server_15,0.0
21:12:45,server_14,54.95
21:12:45,server_13,51.28
21:12:45,server_11,0.0
21:12:45,server_20,44.61
21:12:45,server_9,1850.21
21:12:45,server_1,0.0
21:12:45,server_2,984.37
21:12:45,server_3,53.81
21:12:45,server_4,116.15
21:12:45,server_10,51.51
21:12:45,server_6,162.35
21:12:45,server_7,9583.57
21:12:45,server_8,70.61
21:12:45,server_5,6925.26
21:12:50,server_11,6876.85
21:12:50,server_19,73.29
21:12:50,server_18,1369.75
21:12:50,server_17,46.87
21:12:50,server_16,62.7
21:12:50,server_15,0.0
21:12:50,server_14,59.54
21:12:50,server_13,136.13
21:12:50,server_12,3.02
21:12:50,server_20,34.0
21:12:50,server_10,4674.37
21:12:50,server_8,209.91
21:12:50,server_7,103.66
21:12:50,server_6,0.0
21:12:50,server_5,179.6
21:12:50,server_4,31.3
21:12:50,server_3,67.26
21:12:50,server_2,69.04
21:12:50,server_1,89.11
21:12:50,server_9,45.97
21:12:55,server_14,110.61
21:12:55,server_15,54.83
21:12:55,server_16,686.47
21:12:55,server_13,59.94
21:12:55,server_18,17.8
21:12:55,server_19,614.37
21:12:55,server_20,0.0
21:12:55,server_17,72.73
21:12:55,server_12,100.8
21:12:55,server_11,66.05
21:12:55,server_1,149.06
21:12:55,server_9,0.0
21:12:55,server_8,96.87
21:12:55,server_7,0.0
21:12:55,server_6,19.33
21:12:55,server_5,877.75
21:12:55,server_4,111.94
21:12:55,server_3,505.1
21:12:55,server_2,43.89
21:12:55,server_10,148.86
21:13:00,server_13,30.49
21:13:00,server_14,8067.18
21:13:00,server_15,0.0
21:13:00,server_20,62.64
21:13:00,server_18,46.22
21:13:00,server_19,60.14
21:13:00,server_12,835.59
21:13:00,server_16,0.0
21:13:00,server_11,5175.03
21:13:00,server_17,68.11
21:13:00,server_9,0.04
21:13:00,server_10,102.95
21:13:00,server_2,126.24
21:13:00,server_3,51.74
21:13:00,server_4,45.61
21:13:00,server_1,1489.12
21:13:00,server_6,1305.12
21:13:00,server_7,9.17
21:13:00,server_8,179.34
21:13:00,server_5,71.06
21:13:05,server_20,173.0
21:13:05,server_12,2.23
21:13:05,server_19,41.84
21:13:05,server_18,1957.2
21:13:05,server_17,25.65
21:13:05,server_16,59.5
21:13:05,server_15,93.7
21:13:05,server_14,118.25
21:13:05,server_13,180.79
21:13:05,server_11,86.83
21:13:05,server_7,81.86
21:13:05,server_9,25.66
21:13:05,server_8,83.37
21:13:05,server_6,1717.04
21:13:05,server_5,197.56
21:13:05,server_4,26.64
21:13:05,server_3,86.19
21:13:05,server_2,95.49
21:13:05,server_1,20.64
21:13:05,server_10,1043.86
21:13:10,server_15,58.03
21:13:10,server_13,76.56
21:13:10,server_14,1131.79
21:13:10,server_16,56.08
21:13:10,server_12,0.0
21:13:10,server_18,27.64
21:13:10,server_19,5.32
21:13:10,server_20,32.68
21:13:10,server_17,68.06
21:13:10,server_11,1123.46
21:13:10,server_1,66.24
21:13:10,server_9,9063.04
21:13:10,server_2,20.53
21:13:10,server_3,0.0
21:13:10,server_4,8244.78
21:13:10,server_10,57.9
21:13:10,server_6,21.5
21:13:10,server_7,50.73
21:13:10,server_8,5.62
21:13:10,server_5,43.98
21:13:15,server_13,3943.13
21:13:15,server_20,0.0
21:13:15,server_19,96.36
21:13:15,server_18,770.8
21:13:15,server_17,98.1
21:13:15,server_16,0.46
21:13:15,server_15,129.9
21:13:15,server_14,38.95
21:13:15,server_12,1111.68
21:13:15,server_11,69.22
21:13:15,server_1,154.72
21:13:15,server_9,8371.83
21:13:15,server_8,70.33
21:13:15,server_7,0.0
21:13:15,server_6,1318.46
21:13:15,server_5,0.0
21:13:15,server_4,128.78
21:13:15,server_3,59.33
21:13:15,server_2,29.82
21:13:15,server_10,1112.87
21:13:20,server_13,162.55
21:13:20,server_14,1775.65
21:13:20,server_15,8.6
21:13:20,server_16,113.54
21:13:20,server_12,11.4
21:13:20,server_18,55.5
21:13:20,server_19,88.1
21:13:20,server_20,24.54
21:13:20,server_17,110.8
21:13:20,server_11,38.85
21:13:20,server_1,196.22
21:13:20,server_9,532.63
21:13:20,server_8,1263.98
21:13:20,server_7,84.37
21:13:20,server_6,119.4
21:13:20,server_5,500.94
21:13:20,server_4,122.77
21:13:20,server_3,95.49
21:13:20,server_2,0.0
21:13:20,server_10,19.74
21:13:25,server_13,72.83
21:13:25,server_14,107.6
21:13:25,server_15,1146.44
21:13:25,server_16,70.56
21:13:25,server_20,65.46
21:13:25,server_18,128.87
21:13:25,server_19,829.45
21:13:25,server_12,1015.92
21:13:25,server_17,0.94
21:13:25,server_11,73.24
21:13:25,server_1,56.81
21:13:25,server_9,108.57
21:13:25,server_2,68.1
21:13:25,server_3,68.18
21:13:25,server_4,79.54
21:13:25,server_10,9873.29
21:13:25,server_6,16.8
21:13:25,server_7,32.81
21:13:25,server_8,103.46
21:13:25,server_5,0.0
21:13:30,server_12,103.52
21:13:30,server_19,0.0
21:13:30,server_18,1392.05
21:13:30,server_17,107.32
21:13:30,server_16,5194.72
21:13:30,server_15,8946.06
21:13:30,server_14,58.4
21:13:30,server_13,0.0
21:13:30,server_20,0.0
21:13:30,server_11,9.31
21:13:30,server_9,153.54
21:13:30,server_8,897.67
21:13:30,server_7,115.92
21:13:30,server_6,1512.59
21:13:30,server_5,5108.78
21:13:30,server_4,89.06
21:13:30,server_3,128.32
21:13:30,server_2,23.58
21:13:30,server_1,35.97
21:13:30,server_10,1284.04
21:13:35,server_13,85.55
21:13:35,server_14,97.92
21:13:35,server_15,28.57
21:13:35,server_16,106.4
21:13:35,server_12,9233.89
21:13:35,server_18,89.34
21:13:35,server_19,114.08
21:13:35,server_20,97.73
21:13:35,server_17,0.0
21:13:35,server_11,62.99
21:13:35,server_1,970.12
21:13:35,server_9,31.34
21:13:35,server_2,73.84
21:13:35,server_3,113.09
21:13:35,server_4,75.18
21:13:35,server_10,93.57
21:13:35,server_6,0.0
21:13:35,server_7,18.35
21:13:35,server_8,70.1
21:13:35,server_5,77.75
21:13:40,server_20,110.33
21:13:40,server_19,149.0
21:13:40,server_18,52.11
21:13:40,server_17,133.15
21:13:40,server_16,825.26
21:13:40,server_15,6562.48
21:13:40,server_14,67.19
21:13:40,server_12,34.61
21:13:40,server_11,1008.94
21:13:40,server_13,78.15
21:13:40,server_9,150.73
21:13:40,server_10,7.08
21:13:40,server_2,38.64
21:13:40,server_3,1635.74
21:13:40,server_4,25.92
21:13:40,server_1,195.16
21:13:40,server_6,7891.17
21:13:40,server_7,0.0
21:13:40,server_8,8566.74
21:13:40,server_5,0.0
21:13:45,server_12,56.82
21:13:45,server_20,22.29
21:13:45,server_19,0.0
21:13:45,server_18,23.3
21:13:45,server_17,651.81
21:13:45,server_16,137.28
21:13:45,server_15,168.41
21:13:45,server_14,68.49
21:13:45,server_13,61.42
21:13:45,server_11,0.0
21:13:45,server_3,119.94
21:13:45,server_9,1882.88
21:13:45,server_8,730.02
21:13:45,server_7,73.09
21:13:45,server_6,90.06
21:13:45,server_5,82.23
21:13:45,server_4,34.32
21:13:45,server_2,122.73
21:13:45,server_1,92.56
21:13:45,server_10,140.72
21:13:50,server_13,8089.72
21:13:50,server_14,38.88
21:13:50,server_15,130.29
21:13:50,server_16,66.06
21:13:50,server_20,8078.29
21:13:50,server_18,78.84
21:13:50,server_19,0.0
21:13:50,server_12,103.6
21:13:50,server_17,7028.1
21:13:50,server_11,8274.87
21:13:50,server_3,19.59
21:13:50,server_9,72.25
21:13:50,server_1,1668.78
21:13:50,server_2,7852.11
21:13:50,server_4,105.78
21:13:50,server_10,18.61
21:13:50,server_6,638.88
21:13:50,server_7,57.99
21:13:50,server_8,29.65
21:13:50,server_5,27.67
21:13:55,server_20,15.51
21:13:55,server_11,0.0
21:13:55,server_18,101.71
21:13:55,server_17,133.1
21:13:55,server_16,5707.87
21:13:55,server_15,21.91
21:13:55,server_14,103.19
21:13:55,server_13,3679.97
21:13:55,server_12,61.57
21:13:55,server_19,77.61
21:13:55,server_10,76.65
21:13:55,server_8,43.47
21:13:55,server_7,0.0
21:13:55,server_6,56.03
21:13:55,server_5,4.89
21:13:55,server_4,33.51
21:13:55,server_3,71.09
21:13:55,server_2,6611.82
21:13:55,server_1,60.4
21:13:55,server_9,3808.14
21:14:00,server_13,108.48
21:14:00,server_14,9313.76
21:14:00,server_15,46.43
21:14:00,server_12,0.0
21:14:00,server_17,29.67
21:14:00,server_18,39.27
21:14:00,server_19,1875.05
21:14:00,server_16,60.25
21:14:00,server_11,735.55
21:14:00,server_20,734.15
21:14:00,server_9,9709.53
21:14:00,server_1,7461.96
21:14:00,server_2,38.58
21:14:00,server_3,35.99
21:14:00,server_4,125.27
21:14:00,server_10,0.0
21:14:00,server_6,206.62
21:14:00,server_7,182.28
21:14:00,server_8,78.35
21:14:00,server_5,70.16
21:14:05,server_12,97.27
21:14:05,server_20,1383.66
21:14:05,server_19,28.11
21:14:05,server_18,47.56
21:14:05,server_17,115.78
21:14:05,server_16,84.38
21:14:05,server_15,190.83
21:14:05,server_14,1564.78
21:14:05,server_13,80.38
21:14:05,server_11,45.62
21:14:05,server_3,9922.06
21:14:05,server_9,187.52
21:14:05,server_8,6898.21
21:14:05,server_7,148.82
21:14:05,server_6,65.44
21:14:05,server_5,109.45
21:14:05,server_4,74.72
21:14:05,server_10,118.26
21:14:05,server_2,5895.05
21:14:05,server_1,57.35
21:14:10,server_13,101.02
21:14:10,server_14,680.78
21:14:10,server_15,88.16
21:14:10,server_16,7.44
21:14:10,server_20,6.84
21:14:10,server_18,8924.99
21:14:10,server_19,88.45
21:14:10,server_12,49.45
21:14:10,server_17,106.24
21:14:10,server_11,0.0
21:14:10,server_10,17.62
21:14:10,server_9,71.16
21:14:10,server_2,54.19
21:14:10,server_3,0.0
21:14:10,server_4,4671.14
21:14:10,server_1,38.62
21:14:10,server_6,110.58
21:14:10,server_7,119.78
21:14:10,server_8,83.33
21:14:10,server_5,8013.45
21:14:15,server_12,0.0
21:14:15,server_19,9095.56
21:14:15,server_18,89.19
21:14:15,server_17,65.27
21:14:15,server_16,1306.65
21:14:15,server_15,11.51
21:14:15,server_14,5404.28
21:14:15,server_13,59.31
21:14:15,server_11,1.54
21:14:15,server_20,1502.61
21:14:15,server_9,37.8
21:14:15,server_1,0.0
21:14:15,server_2,17.6
21:14:15,server_3,47.72
21:14:15,server_4,95.1
21:14:15,server_10,65.18
21:14:15,server_6,55.48
21:14:15,server_7,122.7
21:14:15,server_8,831.03
21:14:15,server_5,156.67
21:14:20,server_19,185.63
21:14:20,server_18,71.46
21:14:20,server_17,8826.5
21:14:20,server_16,77.48
21:14:20,server_15,73.6
21:14:20,server_14,86.74
21:14:20,server_13,1650.17
21:14:20,server_12,111.31
21:14:20,server_11,103.64
21:14:20,server_20,79.28
21:14:20,server_9,830.48
21:14:20,server_1,1311.81
21:14:20,server_2,112.49
21:14:20,server_3,24.84
21:14:20,server_4,970.31
21:14:20,server_10,16.73
21:14:20,server_6,44.94
21:14:20,server_7,121.39
21:14:20,server_8,61.23
21:14:20,server_5,0.0
21:14:25,server_11,159.63
21:14:25,server_19,4892.7
21:14:25,server_18,6462.53
21:14:25,server_17,142.46
21:14:25,server_16,24.89
21:14:25,server_15,0.0
21:14:25,server_14,7.99
21:14:25,server_13,99.65
21:14:25,server_12,65.16
21:14:25,server_20,55.46
21:14:25,server_10,78.62
21:14:25,server_8,40.21
21:14:25,server_9,6511.27
21:14:25,server_1,77.69
21:14:25,server_2,21.28
21:14:25,server_3,99.12
21:14:25,server_5,1567.15
21:14:25,server_6,22.85
21:14:25,server_7,768.44
21:14:25,server_4,34.25
21:14:30,server_20,6911.06
21:14:30,server_19,1138.01
21:14:30,server_18,86.01
21:14:30,server_17,40.73
21:14:30,server_16,159.33
21:14:30,server_15,52.72
21:14:30,server_14,0.0
21:14:30,server_13,0.0
21:14:30,server_12,78.67
21:14:30,server_11,136.26
21:14:30,server_9,9783.65
21:14:30,server_1,65.7
21:14:30,server_2,54.85
21:14:30,server_3,0.0
21:14:30,server_4,41.61
21:14:30,server_10,38.34
21:14:30,server_6,45.62
21:14:30,server_7,134.42
21:14:30,server_8,9.6
21:14:30,server_5,168.88
21:14:35,server_12,46.23
21:14:35,server_20,1847.15
21:14:35,server_19,1608.93
21:14:35,server_18,129.51
21:14:35,server_17,84.3
21:14:35,server_16,13.59
21:14:35,server_15,24.27
21:14:35,server_14,111.42
21:14:35,server_13,83.38
21:14:35,server_11,0.0
21:14:35,server_10,659.58
21:14:35,server_9,1806.22
21:14:35,server_2,34.09
21:14:35,server_3,22.61
21:14:35,server_4,0.0
21:14:35,server_1,31.45
21:14:35,server_6,72.7
21:14:35,server_7,8851.35
21:14:35,server_8,6763.91
21:14:35,server_5,82.09
21:14:40,server_12,1568.67
21:14:40,server_19,0.0
21:14:40,server_18,35.08
21:14:40,server_17,9.75
21:14:40,server_16,64.21
21:14:40,server_15,8654.22
21:14:40,server_14,133.6
21:14:40,server_13,55.13
21:14:40,server_11,1950.71
21:14:40,server_20,123.55
21:14:40,server_9,61.7
21:14:40,server_1,1658.6
21:14:40,server_2,17.16
21:14:40,server_3,55.34
21:14:40,server_4,186.35
21:14:40,server_10,47.45
21:14:40,server_6,0.0
21:14:40,server_7,60.74
21:14:40,server_8,5402.18
21:14:40,server_5,45.02
21:14:45,server_12,79.95
21:14:45,server_19,98.33
21:14:45,server_18,138.21
21:14:45,server_17,93.25
21:14:45,server_16,0.0
21:14:45,server_15,125.08
21:14:45,server_14,24.12
21:14:45,server_13,0.0
21:14:45,server_11,95.03
21:14:45,server_20,4918.41
21:14:45,server_9,90.04
21:14:45,server_1,0.0
21:14:45,server_2,3482.2
21:14:45,server_3,76.26
21:14:45,server_4,636.54
21:14:45,server_10,46.73
21:14:45,server_6,153.99
21:14:45,server_7,22.83
21:14:45,server_8,130.15
21:14:45,server_5,22.14
21:14:50,server_11,129.5
21:14:50,server_19,42.66
21:14:50,server_18,106.42
21:14:50,server_17,114.38
21:14:50,server_16,83.11
21:14:50,server_15,0.0
21:14:50,server_14,9568.8
21:14:50,server_13,188.46
21:14:50,server_12,44.15
21:14:50,server_20,8.33
21:14:50,server_10,79.98
21:14:50,server_8,7.02
21:14:50,server_7,121.33
21:14:50,server_6,529.41
21:14:50,server_5,60.44
21:14:50,server_4,63.32
21:14:50,server_3,112.68
21:14:50,server_2,29.61
21:14:50,server_1,16.34
21:14:50,server_9,11.86
21:14:55,server_13,1525.89
21:14:55,server_14,17.68
21:14:55,server_15,93.8
21:14:55,server_12,0.0
21:14:55,server_17,29.46
21:14:55,server_18,0.0
21:14:55,server_19,86.75
21:14:55,server_16,53.16
21:14:55,server_11,192.7
21:14:55,server_20,114.49
21:14:55,server_9,56.12
21:14:55,server_1,83.62
21:14:55,server_2,55.87
21:14:55,server_3,43.73
21:14:55,server_4,150.3
21:14:55,server_10,119.87
21:14:55,server_6,0.0
21:14:55,server_7,47.62
21:14:55,server_8,1171.44
21:14:55,server_5,46.11
21:15:00,server_19,17.02
21:15:00,server_18,90.45
21:15:00,server_17,49.37
21:15:00,server_16,154.84
21:15:00,server_15,52.05
21:15:00,server_14,59.25
21:15:00,server_13,133.62
21:15:00,server_12,22.34
21:15:00,server_11,93.06
21:15:00,server_20,27.46
21:15:00,server_9,125.64
21:15:00,server_1,54.64
21:15:00,server_2,84.68
21:15:00,server_3,199.25
21:15:00,server_4,106.91
21:15:00,server_10,139.61
21:15:00,server_6,72.5
21:15:00,server_7,50.99
21:15:00,server_8,0.0
21:15:00,server_5,62.92
21:15:05,server_11,56.52
21:15:05,server_19,31.55
21:15:05,server_18,108.05
21:15:05,server_17,1990.24
21:15:05,server_16,24.41
21:15:05,server_15,58.1
21:15:05,server_14,89.09
21:15:05,server_13,7069.75
21:15:05,server_12,1454.96
21:15:05,server_20,56.29
21:15:05,server_10,179.45
21:15:05,server_8,55.38
21:15:05,server_9,229.89
21:15:05,server_1,6302.07
21:15:05,server_2,68.38
21:15:05,server_3,97.19
21:15:05,server_5,12.08
21:15:05,server_6,139.76
21:15:05,server_7,11.45
21:15:05,server_4,0.0
21:15:10,server_20,23.25
21:15:10,server_11,59.71
21:15:10,server_18,0.0
21:15:10,server_17,18.71
21:15:10,server_16,178.04
21:15:10,server_15,132.01
21:15:10,server_14,80.83
21:15:10,server_13,0.0
21:15:10,server_12,0.0
21:15:10,server_19,0.0
21:15:10,server_10,132.23
21:15:10,server_8,185.17
21:15:10,server_1,105.45
21:15:10,server_2,119.58
21:15:10,server_3,37.75
21:15:10,server_9,62.82
21:15:10,server_5,19.67
21:15:10,server_6,0.0
21:15:10,server_7,99.91
21:15:10,server_4,74.82
21:15:15,server_13,51.13
21:15:15,server_20,61.68
21:15:15,server_19,9235.63
21:15:15,server_18,30.44
21:15:15,server_17,631.31
21:15:15,server_16,9303.57
21:15:15,server_15,103.38
21:15:15,server_14,84.33
21:15:15,server_12,3335.63
21:15:15,server_11,35.23
21:15:15,server_1,1.21
21:15:15,server_9,8839.2
21:15:15,server_8,33.6
21:15:15,server_7,75.62
21:15:15,server_6,1.34
21:15:15,server_5,0.0
21:15:15,server_4,20.26
21:15:15,server_3,46.85
21:15:15,server_2,140.4
21:15:15,server_10,41.99
21:15:20,server_13,85.55
21:15:20,server_14,69.04
21:15:20,server_15,97.87
21:15:20,server_16,105.19
21:15:20,server_12,49.03
21:15:20,server_18,0.0
21:15:20,server_19,98.53
21:15:20,server_20,942.48
21:15:20,server_17,20.88
21:15:20,server_11,60.17
21:15:20,server_1,0.0
21:15:20,server_9,794.06
21:15:20,server_8,17.9
21:15:20,server_7,91.28
21:15:20,server_6,6521.22
21:15:20,server_5,105.7
21:15:20,server_4,85.2
21:15:20,server_3,29.67
21:15:20,server_2,28.37
21:15:20,server_10,0.0
21:15:25,server_12,6.79
21:15:25,server_13,0.0
21:15:25,server_14,70.13
21:15:25,server_15,155.55
21:15:25,server_19,6679.19
21:15:25,server_17,28.04
21:15:25,server_18,66.29
21:15:25,server_11,8616.35
21:15:25,server_16,32.15
21:15:25,server_20,118.68
21:15:25,server_10,53.92
21:15:25,server_8,186.47
21:15:25,server_1,2.16
21:15:25,server_2,91.25
21:15:25,server_3,29.36
21:15:25,server_9,105.3
21:15:25,server_5,0.0
21:15:25,server_6,1412.4
21:15:25,server_7,122.31
21:15:25,server_4,76.47
21:15:30,server_20,42.74
21:15:30,server_19,0.0
21:15:30,server_18,144.06
21:15:30,server_17,11.25
21:15:30,server_16,148.67
21:15:30,server_15,6287.28
21:15:30,server_14,70.76
21:15:30,server_12,40.21
21:15:30,server_11,105.06
21:15:30,server_13,58.8
21:15:30,server_9,30.01
21:15:30,server_10,49.42
21:15:30,server_2,8546.15
21:15:30,server_3,3442.95
21:15:30,server_4,109.93
21:15:30,server_1,54.04
21:15:30,server_6,14.45
21:15:30,server_7,20.09
21:15:30,server_8,17.89
21:15:30,server_5,65.27
21:15:35,server_12,7868.22
21:15:35,server_20,0.0
21:15:35,server_19,20.01
21:15:35,server_18,112.63
21:15:35,server_17,0.0
21:15:35,server_16,1179.99
21:15:35,server_15,114.45
21:15:35,server_14,97.96
21:15:35,server_13,0.0
21:15:35,server_11,23.78
21:15:35,server_3,105.15
21:15:35,server_9,91.29
21:15:35,server_10,32.67
21:15:35,server_2,98.23
21:15:35,server_4,76.28
21:15:35,server_1,71.84
21:15:35,server_6,24.96
21:15:35,server_7,7.82
21:15:35,server_8,1240.17
21:15:35,server_5,4834.29
21:15:40,server_12,139.75
21:15:40,server_20,56.71
21:15:40,server_19,116.04
21:15:40,server_18,67.05
21:15:40,server_17,32.31
21:15:40,server_16,1660.59
21:15:40,server_15,45.09
21:15:40,server_14,8523.96
21:15:40,server_11,11.61
21:15:40,server_13,1253.52
21:15:40,server_9,91.08
21:15:40,server_2,51.21
21:15:40,server_3,7064.81
21:15:40,server_4,3024.09
21:15:40,server_5,98.04
21:15:40,server_1,119.64
21:15:40,server_7,90.84
21:15:40,server_10,11.06
21:15:40,server_8,116.0
21:15:40,server_6,18.59
21:15:45,server_12,43.17
21:15:45,server_19,1.08
21:15:45,server_18,121.38
21:15:45,server_17,5.4
21:15:45,server_16,0.0
21:15:45,server_15,145.27
21:15:45,server_14,45.2
21:15:45,server_13,284.41
21:15:45,server_11,174.97
21:15:45,server_20,0.0
21:15:45,server_9,0.0
21:15:45,server_1,103.26
21:15:45,server_2,0.0
21:15:45,server_3,35.38
21:15:45,server_4,5273.39
21:15:45,server_10,100.01
21:15:45,server_6,1.34
21:15:45,server_7,4195.34
21:15:45,server_8,0.0
21:15:45,server_5,36.49
21:15:50,server_11,55.37
21:15:50,server_19,123.19
21:15:50,server_18,1315.66
21:15:50,server_17,29.25
21:15:50,server_16,57.3
21:15:50,server_15,164.4
21:15:50,server_14,19.58
21:15:50,server_13,48.44
21:15:50,server_12,41.37
21:15:50,server_20,15.06
21:15:50,server_10,79.79
21:15:50,server_8,49.09
21:15:50,server_7,6426.62
21:15:50,server_6,185.89
21:15:50,server_5,59.19
21:15:50,server_4,9207.02
21:15:50,server_3,19.97
21:15:50,server_2,97.28
21:15:50,server_1,158.82
21:15:50,server_9,116.99
21:15:55,server_14,74.99
21:15:55,server_15,188.37
21:15:55,server_16,79.12
21:15:55,server_12,142.98
21:15:55,server_18,17.75
21:15:55,server_19,0.0
21:15:55,server_20,78.45
21:15:55,server_17,39.63
21:15:55,server_11,102.8
21:15:55,server_13,79.63
21:15:55,server_9,915.16
21:15:55,server_1,13.11
21:15:55,server_2,160.79
21:15:55,server_3,19.32
21:15:55,server_4,170.51
21:15:55,server_10,7998.17
21:15:55,server_6,198.33
21:15:55,server_7,60.19
21:15:55,server_5,14.53
21:15:55,server_8,93.77
21:16:00,server_19,77.98
21:16:00,server_18,93.11
21:16:00,server_17,1627.75
21:16:00,server_16,1595.15
21:16:00,server_15,102.12
21:16:00,server_14,1689.36
21:16:00,server_13,0.0
21:16:00,server_12,66.09
21:16:00,server_11,124.58
21:16:00,server_20,5664.62
21:16:00,server_9,98.82
21:16:00,server_1,63.54
21:16:00,server_2,81.23
21:16:00,server_3,114.82
21:16:00,server_4,124.48
21:16:00,server_10,125.8
21:16:00,server_6,6693.69
21:16:00,server_7,24.51
21:16:00,server_8,89.99
21:16:00,server_5,46.87
21:16:05,server_11,136.61
21:16:05,server_19,68.17
21:16:05,server_18,0.0
21:16:05,server_17,47.69
21:16:05,server_16,53.08
21:16:05,server_15,0.0
21:16:05,server_14,12.1
21:16:05,server_13,79.72
21:16:05,server_12,7245.72
21:16:05,server_20,11.01
21:16:05,server_10,0.0
21:16:05,server_8,58.79
21:16:05,server_9,132.44
21:16:05,server_1,1765.09
21:16:05,server_2,54.72
21:16:05,server_3,91.62
21:16:05,server_5,113.83
21:16:05,server_6,40.02
21:16:05,server_7,12.85
21:16:05,server_4,80.03
21:16:10,server_20,34.25
21:16:10,server_11,24.39
21:16:10,server_18,172.96
21:16:10,server_17,120.58
21:16:10,server_16,127.23
21:16:10,server_15,0.0
21:16:10,server_14,1544.31
21:16:10,server_13,150.36
21:16:10,server_12,79.2
21:16:10,server_19,41.09
21:16:10,server_10,7200.04
21:16:10,server_8,152.38
21:16:10,server_1,40.18
21:16:10,server_2,124.75
21:16:10,server_3,37.53
21:16:10,server_9,16.66
21:16:10,server_5,1880.74
21:16:10,server_6,25.73
21:16:10,server_7,810.86
21:16:10,server_4,176.84
21:16:15,server_13,0.53
21:16:15,server_20,11.15
21:16:15,server_19,100.82
21:16:15,server_18,160.81
21:16:15,server_17,1805.47
21:16:15,server_16,88.49
21:16:15,server_15,37.9
21:16:15,server_14,4670.58
21:16:15,server_12,100.26
21:16:15,server_11,129.23
21:16:15,server_1,127.33
21:16:15,server_9,4986.27
21:16:15,server_8,1439.35
21:16:15,server_7,0.0
21:16:15,server_6,51.68
21:16:15,server_5,84.3
21:16:15,server_4,69.34
21:16:15,server_3,179.8
21:16:15,server_2,13.32
21:16:15,server_10,42.88
21:16:20,server_13,4201.65
21:16:20,server_14,93.71
21:16:20,server_15,24.54
21:16:20,server_16,57.82
21:16:20,server_12,196.6
21:16:20,server_18,101.21
21:16:20,server_19,38.79
21:16:20,server_20,25.99
21:16:20,server_17,728.05
21:16:20,server_11,86.47
21:16:20,server_1,59.5
21:16:20,server_9,0.0
21:16:20,server_8,36.37
21:16:20,server_7,37.07
21:16:20,server_6,42.25
21:16:20,server_5,58.62
21:16:20,server_4,91.74
21:16:20,server_3,87.52
21:16:20,server_2,28.87
21:16:20,server_10,95.61
21:16:25,server_13,8.8
21:16:25,server_14,97.47
21:16:25,server_15,47.72
21:16:25,server_16,29.8
21:16:25,server_20,6000.46
21:16:25,server_18,1288.19
21:16:25,server_19,55.34
21:16:25,server_12,57.15
21:16:25,server_17,15.24
21:16:25,server_11,84.98
21:16:25,server_3,85.72
21:16:25,server_9,7574.9
21:16:25,server_2,101.63
21:16:25,server_10,0.0
21:16:25,server_4,0.0
21:16:25,server_1,121.22
21:16:25,server_6,5983.49
21:16:25,server_7,186.52
21:16:25,server_8,145.75
21:16:25,server_5,80.21
21:16:30,server_12,14.46
21:16:30,server_19,82.49
21:16:30,server_18,60.98
21:16:30,server_17,78.21
21:16:30,server_16,64.45
21:16:30,server_15,61.02
21:16:30,server_14,38.17
21:16:30,server_13,101.59
21:16:30,server_11,121.39
21:16:30,server_20,34.0
21:16:30,server_9,105.28
21:16:30,server_1,105.27
21:16:30,server_2,0.0
21:16:30,server_3,58.29
21:16:30,server_4,107.22
21:16:30,server_10,124.03
21:16:30,server_6,2.47
21:16:30,server_7,26.25
21:16:30,server_8,109.98
21:16:30,server_5,106.64
21:16:35,server_11,83.57
21:16:35,server_19,91.66
21:16:35,server_18,1454.91
21:16:35,server_17,0.0
21:16:35,server_16,704.71
21:16:35,server_15,46.81
21:16:35,server_14,0.0
21:16:35,server_13,59.32
21:16:35,server_12,17.78
21:16:35,server_20,33.8
21:16:35,server_10,23.5
21:16:35,server_8,99.99
21:16:35,server_7,0.0
21:16:35,server_6,90.93
21:16:35,server_5,50.6
21:16:35,server_4,1411.37
21:16:35,server_3,95.03
21:16:35,server_2,99.4
21:16:35,server_1,5.89
21:16:35,server_9,1561.41
21:16:40,server_14,84.62
21:16:40,server_15,4659.83
21:16:40,server_16,27.9
21:16:40,server_13,164.84
