ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:29:55,server_18,52.13,74.63,482.55,657.9,121.18
21:29:55,server_12,65.5,70.92,589.61,446.68,98.35
21:29:55,server_16,47.31,61.71,558.64,431.15,40.07
21:29:55,server_11,64.55,42.56,19995.45,17642.44,179.59
21:29:55,server_7,34.31,40.47,273.02,283.89,205.67
21:29:55,server_9,51.27,58.8,14801.15,17539.55,133.62
21:29:55,server_1,76.75,49.42,6233.97,7264.15,163.12
21:29:55,server_2,90.97,94.17,853.22,988.86,56.48
21:29:55,server_3,61.97,41.2,7709.97,8097.08,126.13
21:29:55,server_10,19.29,87.43,236.21,332.87,84.86
21:29:55,server_5,96.9,92.6,902.18,1111.72,42.44
21:29:55,server_6,90.76,97.39,920.76,1164.65,113.0
21:29:55,server_8,37.76,43.77,131.87,93.33,9015.56
21:29:55,server_4,91.29,10.7,997.4,1063.88,122.48
21:30:00,server_13,49.15,65.56,515.2,339.66,25.89
21:30:00,server_20,56.51,42.79,4171.29,3758.45,1653.7
21:30:00,server_19,89.5,92.93,924.37,1331.48,94.65
21:30:00,server_18,83.77,13.46,808.88,483.81,50.6
21:30:00,server_17,85.3,6.17,879.22,1118.84,66.97
21:30:00,server_16,47.32,47.18,414.77,311.09,0.0
21:30:00,server_15,68.28,92.68,666.3,775.32,96.6
21:30:00,server_14,41.91,21.85,195.94,225.43,7860.92
21:30:00,server_12,17.79,91.02,191.49,117.82,0.0
21:30:00,server_11,49.71,63.07,4131.69,3633.16,1483.65
21:30:00,server_1,62.88,62.87,589.99,503.6,102.69
21:30:00,server_9,4.34,88.87,29.57,31.06,43.95
21:30:00,server_8,64.24,72.14,687.84,396.29,0.0
21:30:00,server_7,21.21,32.75,278.87,171.04,65.2
21:30:00,server_6,51.92,50.68,462.0,654.93,86.34
21:30:00,server_5,3.07,81.09,10.94,14.77,72.92
21:30:00,server_4,23.59,36.37,193.62,190.08,58.27
21:30:00,server_3,37.07,52.06,396.47,442.93,0.0
21:30:00,server_2,64.43,70.99,619.85,818.15,81.48
21:30:00,server_10,47.32,63.54,413.54,558.79,0.0
21:30:05,server_13,53.25,69.18,535.14,351.45,112.41
21:30:05,server_14,30.24,43.63,114.01,79.35,3379.1
21:30:05,server_15,66.19,72.15,662.84,859.56,75.17
21:30:05,server_16,27.89,32.97,376.2,511.46,97.48
21:30:05,server_12,38.64,44.01,356.24,254.37,72.01
21:30:05,server_18,40.42,40.08,87.09,58.82,6645.03
21:30:05,server_19,90.47,94.63,916.7,1079.57,1.72
21:30:05,server_20,57.77,51.61,14632.11,13164.42,168.15
21:30:05,server_17,92.92,98.88,982.82,951.26,180.01
21:30:05,server_11,48.57,58.48,434.34,436.84,17.52
21:30:05,server_1,52.68,63.52,1266.91,1466.64,579.4
21:30:05,server_9,65.84,45.07,16575.28,17701.66,162.28
21:30:05,server_8,65.53,43.37,5274.13,5877.53,122.74
21:30:05,server_7,63.78,66.9,647.03,357.0,130.38
21:30:05,server_6,21.07,94.97,232.37,212.48,90.34
21:30:05,server_5,86.17,22.24,950.15,902.35,97.57
21:30:05,server_4,17.99,89.59,185.03,172.28,43.97
21:30:05,server_3,97.27,99.0,977.72,1337.83,132.63
21:30:05,server_2,59.3,50.74,677.24,669.13,43.85
21:30:05,server_10,93.09,26.26,919.48,937.57,17.83
21:30:10,server_13,24.03,13.24,277.84,381.03,11.6
21:30:10,server_20,19.48,98.16,183.2,232.81,0.0
21:30:10,server_14,93.79,97.45,905.8,532.58,51.51
21:30:10,server_15,55.61,77.66,525.05,408.34,161.48
21:30:10,server_19,85.82,0.72,790.58,495.07,79.06
21:30:10,server_17,97.83,93.29,1025.95,973.04,167.72
21:30:10,server_18,0.3,99.17,0.0,0.0,118.48
21:30:10,server_12,71.89,50.65,11954.42,13065.41,163.0
21:30:10,server_16,51.51,64.39,1712.63,1808.61,1998.92
21:30:10,server_11,82.79,4.78,861.1,1021.0,101.25
21:30:10,server_7,65.37,76.68,580.35,327.38,97.85
21:30:10,server_9,28.66,41.07,166.09,241.2,16.06
21:30:10,server_8,97.03,23.99,936.66,702.23,172.92
21:30:10,server_6,7.63,98.9,22.71,12.12,0.0
21:30:10,server_5,8.77,90.77,97.32,51.83,2.98
21:30:10,server_4,79.6,30.01,18546.15,19671.43,141.8
21:30:10,server_3,21.56,30.79,203.56,196.67,116.92
21:30:10,server_2,59.56,42.49,666.13,683.15,122.44
21:30:10,server_1,38.23,36.91,92.1,122.71,6805.42
21:30:10,server_10,37.18,42.44,296.67,421.76,91.22
21:30:15,server_13,39.3,42.11,50.34,34.62,3761.56
21:30:15,server_14,94.22,84.18,972.05,825.2,47.71
21:30:15,server_15,63.11,55.83,14843.14,12837.75,20.2
21:30:15,server_20,52.99,59.22,521.42,574.89,0.0
21:30:15,server_18,48.28,43.85,3481.02,3405.43,1178.42
21:30:15,server_19,34.17,29.4,142.81,142.84,3405.45
21:30:15,server_12,33.08,28.81,162.35,136.25,3441.37
21:30:15,server_16,99.98,1.97,1000.64,1031.74,100.44
21:30:15,server_11,2.39,88.71,0.0,0.0,56.75
21:30:15,server_17,33.65,35.92,401.74,230.54,11.9
21:30:15,server_9,25.37,13.47,310.05,219.74,95.68
21:30:15,server_8,97.52,11.86,1103.41,923.99,80.1
21:30:15,server_7,97.04,25.84,1010.22,553.31,10.34
21:30:15,server_6,64.62,84.79,621.08,406.99,96.97
21:30:15,server_5,29.84,85.06,322.28,197.07,55.06
21:30:15,server_4,45.12,39.56,417.73,494.86,0.0
21:30:15,server_3,88.03,29.66,877.52,565.85,83.55
21:30:15,server_2,73.11,38.1,9569.77,8227.03,53.83
21:30:15,server_1,32.2,38.23,267.13,232.51,47.14
21:30:15,server_10,45.62,57.17,574.52,753.22,30.52
21:30:20,server_13,70.77,56.06,9851.31,8921.19,21.68
21:30:20,server_14,29.85,40.61,97.16,83.34,6537.62
21:30:20,server_15,63.11,80.64,673.11,652.2,105.07
21:30:20,server_20,48.46,37.35,37.49,30.59,8745.68
21:30:20,server_17,42.47,44.09,111.03,56.23,3326.92
21:30:20,server_18,90.16,98.4,879.62,591.86,66.81
21:30:20,server_19,58.37,56.05,587.44,595.64,42.98
21:30:20,server_12,50.62,43.44,594.85,572.26,0.65
21:30:20,server_16,69.07,95.78,522.75,363.43,57.33
21:30:20,server_11,38.46,58.24,304.01,325.35,0.0
21:30:20,server_7,94.32,13.7,1071.24,596.38,9.19
21:30:20,server_9,86.15,27.32,878.4,1078.14,26.04
21:30:20,server_8,55.74,71.54,551.06,314.31,28.15
21:30:20,server_6,96.55,91.61,1060.86,631.51,109.76
21:30:20,server_5,24.81,87.44,265.6,318.88,42.07
21:30:20,server_4,36.13,21.0,65.52,56.62,8236.47
21:30:20,server_3,48.78,46.16,1090.78,1304.92,1220.13
21:30:20,server_2,68.6,39.79,14258.18,11414.55,191.87
21:30:20,server_1,62.39,55.66,658.38,964.45,0.0
21:30:20,server_10,20.39,26.38,235.56,218.85,48.78
21:30:25,server_15,93.02,89.08,932.33,901.75,127.06
21:30:25,server_14,59.93,55.55,648.38,530.51,31.47
21:30:25,server_16,61.02,56.39,4903.72,4765.79,743.2
21:30:25,server_13,51.83,50.5,456.65,229.94,94.73
21:30:25,server_18,57.32,43.71,2064.39,1916.5,549.4
21:30:25,server_19,38.02,33.76,47.14,34.12,3641.32
21:30:25,server_20,5.32,87.86,24.74,36.07,122.86
21:30:25,server_12,57.34,32.18,14328.37,16007.44,86.51
21:30:25,server_17,75.66,49.86,15334.8,14776.76,43.5
21:30:25,server_11,88.55,3.88,935.62,932.85,6.49
21:30:25,server_10,64.34,59.15,15810.73,18221.74,85.7
21:30:25,server_9,40.49,36.84,370.98,488.01,21.5
21:30:25,server_2,26.24,90.04,245.95,346.77,5.0
21:30:25,server_3,28.17,48.04,62.46,73.03,5007.29
21:30:25,server_4,90.95,99.98,859.62,1021.16,27.33
21:30:25,server_1,34.45,53.88,428.56,327.87,0.0
21:30:25,server_6,74.69,46.19,12147.86,12658.27,112.02
21:30:25,server_7,92.27,27.49,919.95,1170.38,35.25
21:30:25,server_8,29.14,24.45,267.07,195.98,46.03
21:30:25,server_5,67.05,51.33,10124.28,12084.87,99.07
21:30:30,server_12,63.4,56.32,5703.49,4868.06,69.93
21:30:30,server_19,63.73,56.48,3076.16,3555.95,1469.88
21:30:30,server_18,46.44,44.25,359.82,404.74,11.55
21:30:30,server_17,23.56,89.88,187.1,194.13,127.95
21:30:30,server_16,17.75,92.23,213.31,237.75,14.12
21:30:30,server_15,72.64,39.84,10276.49,10755.33,43.68
21:30:30,server_14,46.3,49.62,149.29,97.68,4924.84
21:30:30,server_13,64.0,66.41,590.57,769.46,102.36
21:30:30,server_11,30.58,32.34,339.66,420.56,94.36
21:30:30,server_20,65.13,50.33,4291.48,4882.83,1290.6
21:30:30,server_9,25.42,29.22,286.91,164.56,0.0
21:30:30,server_1,20.89,85.99,242.47,246.18,57.08
21:30:30,server_2,75.61,41.12,12058.71,11658.23,172.74
21:30:30,server_3,58.95,47.67,7771.3,7543.84,169.2
21:30:30,server_4,81.52,23.52,839.25,833.2,44.65
21:30:30,server_10,57.91,49.88,602.3,505.17,57.94
21:30:30,server_6,86.77,95.75,959.67,1201.61,21.67
21:30:30,server_7,45.01,57.48,4336.87,3789.43,1150.63
21:30:30,server_8,98.15,27.14,999.23,673.44,80.4
21:30:30,server_5,61.4,62.18,586.3,598.56,58.48
21:30:35,server_11,55.74,62.86,594.15,670.13,35.84
21:30:35,server_19,22.57,80.52,159.01,124.03,95.84
21:30:35,server_18,61.88,73.27,566.81,378.05,103.3
21:30:35,server_17,54.64,65.48,3441.92,3368.49,1889.84
21:30:35,server_16,22.51,24.97,71.34,85.43,6612.04
21:30:35,server_15,50.85,43.79,11590.09,10772.0,43.49
21:30:35,server_14,91.57,94.54,842.23,995.25,0.0
21:30:35,server_13,61.94,63.22,550.38,455.37,75.82
21:30:35,server_12,32.15,36.04,285.71,218.78,0.0
21:30:35,server_20,52.19,28.65,558.62,535.63,0.0
21:30:35,server_10,98.44,26.34,1001.26,911.37,41.1
21:30:35,server_8,46.62,26.0,24.32,19.86,7413.22
21:30:35,server_7,68.03,50.61,19233.15,20195.69,75.64
21:30:35,server_6,2.15,99.53,0.0,0.0,90.54
21:30:35,server_5,4.61,80.94,84.94,108.01,27.27
21:30:35,server_4,51.17,48.29,13595.91,14763.13,153.22
21:30:35,server_3,36.31,24.6,381.03,342.73,38.11
21:30:35,server_2,94.55,84.26,968.51,777.85,98.6
21:30:35,server_1,28.35,19.8,214.55,217.44,74.96
21:30:35,server_9,90.21,24.53,878.75,658.41,124.03
21:30:40,server_14,68.11,41.81,19710.8,21090.28,139.09
21:30:40,server_15,52.36,69.68,2391.91,2266.52,1166.94
21:30:40,server_16,35.67,47.76,398.76,390.35,42.24
21:30:40,server_13,44.86,21.99,13.39,18.45,7014.8
21:30:40,server_18,46.65,52.03,471.22,265.07,107.15
21:30:40,server_19,28.06,44.87,157.76,157.53,68.79
21:30:40,server_20,25.15,31.53,270.99,208.97,0.0
21:30:40,server_17,23.07,84.61,293.78,410.63,137.88
21:30:40,server_12,30.1,47.43,312.4,438.26,84.32
21:30:40,server_11,62.9,68.02,544.62,565.34,101.46
21:30:40,server_1,55.96,46.44,544.56,561.93,77.0
21:30:40,server_9,59.18,47.7,651.86,900.3,33.01
21:30:40,server_8,91.56,81.12,964.38,656.75,184.75
21:30:40,server_7,30.11,23.01,357.27,308.99,0.0
21:30:40,server_6,28.08,48.53,241.66,286.92,0.0
21:30:40,server_5,69.1,71.09,654.3,336.23,55.6
21:30:40,server_4,86.86,28.25,918.94,729.26,72.54
21:30:40,server_3,63.39,36.49,14245.96,12668.77,72.97
21:30:40,server_2,42.1,26.26,154.28,98.04,6251.28
21:30:40,server_10,25.69,36.66,43.42,38.39,5365.11
21:30:45,server_13,18.87,91.38,235.56,340.14,18.7
21:30:45,server_14,97.7,16.29,901.45,1335.05,122.65
21:30:45,server_15,96.03,96.29,920.9,938.06,75.95
21:30:45,server_20,64.56,51.18,9972.92,11137.04,93.22
21:30:45,server_18,26.47,31.54,290.19,278.58,0.0
21:30:45,server_19,14.03,87.24,147.42,146.96,18.96
21:30:45,server_12,23.18,41.61,172.55,229.69,9560.26
21:30:45,server_16,51.81,41.0,479.05,512.51,83.7
21:30:45,server_11,33.44,26.0,366.08,368.8,60.5
21:30:45,server_17,44.89,27.52,90.61,74.61,5805.63
21:30:45,server_9,2.17,92.29,56.29,50.49,98.92
21:30:45,server_10,39.66,35.58,0.42,0.42,3901.28
21:30:45,server_2,68.55,46.35,2268.54,2160.92,742.41
21:30:45,server_3,34.91,47.56,114.94,99.53,3825.17
21:30:45,server_4,30.29,16.62,267.27,352.77,23.3
21:30:45,server_1,67.73,61.44,2399.43,2287.73,1273.45
21:30:45,server_6,53.71,33.18,15086.51,12694.74,41.53
21:30:45,server_7,20.35,84.79,252.21,167.52,0.0
21:30:45,server_8,32.37,31.27,94.18,47.5,7894.98
21:30:45,server_5,55.15,31.3,14102.73,12801.31,191.79
21:30:50,server_20,56.2,60.32,532.39,703.43,55.58
21:30:50,server_12,13.56,87.25,87.76,114.19,0.0
21:30:50,server_19,59.4,51.25,634.76,549.19,102.69
21:30:50,server_18,94.0,90.68,983.57,787.19,72.9
21:30:50,server_17,39.07,45.89,423.85,633.94,175.35
21:30:50,server_16,59.5,80.56,524.35,345.15,54.5
21:30:50,server_15,43.34,44.77,43.96,55.9,5011.99
21:30:50,server_14,91.65,16.79,981.8,1107.17,59.92
21:30:50,server_13,31.04,55.16,212.11,259.97,66.05
21:30:50,server_11,68.15,69.16,684.27,412.91,59.47
21:30:50,server_7,24.62,19.67,207.03,229.93,0.0
21:30:50,server_9,63.59,63.25,568.04,649.15,66.07
21:30:50,server_8,53.18,82.95,540.48,444.05,100.64
21:30:50,server_6,69.84,41.45,13375.98,13516.09,50.69
21:30:50,server_5,55.4,66.17,583.81,354.71,83.23
21:30:50,server_4,20.74,84.88,146.44,121.09,101.05
21:30:50,server_3,45.02,47.38,463.62,274.64,12.94
21:30:50,server_2,25.47,42.57,313.78,298.74,52.48
21:30:50,server_1,65.69,67.15,662.82,909.09,17.08
21:30:50,server_10,55.47,48.96,5320.91,5788.68,140.24
21:30:55,server_15,38.17,32.36,94.14,85.73,5577.55
21:30:55,server_13,11.74,99.15,112.85,87.4,141.08
21:30:55,server_14,29.03,29.51,38.86,23.74,4544.94
21:30:55,server_16,52.69,55.84,437.1,557.24,37.85
21:30:55,server_12,89.75,12.35,719.81,985.05,88.74
21:30:55,server_18,30.93,8.47,347.38,481.84,7.38
21:30:55,server_19,43.56,46.13,126.44,111.71,8066.79
21:30:55,server_20,67.2,75.7,622.61,316.14,55.0
21:30:55,server_17,70.03,32.23,17764.23,15626.93,142.14
21:30:55,server_11,14.51,85.31,112.19,60.19,79.45
21:30:55,server_1,37.98,25.7,325.97,262.08,42.27
21:30:55,server_9,52.89,58.29,465.55,327.69,59.62
21:30:55,server_2,28.18,44.34,307.82,203.67,17.04
21:30:55,server_3,2.21,99.29,43.13,31.04,53.29
21:30:55,server_4,62.85,58.42,593.81,323.32,147.26
21:30:55,server_10,35.43,27.58,324.28,235.99,0.0
21:30:55,server_6,23.52,91.71,301.41,395.98,131.18
21:30:55,server_7,85.37,88.32,850.88,1202.52,60.92
21:30:55,server_8,38.89,40.28,370.16,482.76,0.49
21:30:55,server_5,23.29,35.44,209.32,295.91,17.48
21:31:00,server_13,50.66,66.39,542.19,581.71,117.32
21:31:00,server_20,42.24,58.53,3845.39,3648.14,1164.7
21:31:00,server_19,39.18,45.86,3.84,4.36,5583.5
21:31:00,server_18,35.99,52.28,313.29,368.12,65.52
21:31:00,server_17,64.1,48.29,2766.61,3177.3,654.74
21:31:00,server_16,23.45,9.1,280.5,150.96,0.0
21:31:00,server_15,55.9,53.04,582.82,463.38,2.75
21:31:00,server_14,37.29,38.91,434.32,602.29,25.67
21:31:00,server_12,20.1,42.67,237.63,277.93,0.0
21:31:00,server_11,98.63,83.85,933.21,1160.55,112.18
21:31:00,server_1,59.2,61.63,620.79,417.15,55.15
21:31:00,server_9,25.03,18.49,296.71,400.14,0.0
21:31:00,server_8,90.51,98.92,948.13,507.9,87.97
21:31:00,server_7,49.57,57.2,579.08,749.46,93.26
21:31:00,server_6,33.29,30.25,190.73,134.19,9579.62
21:31:00,server_5,40.97,49.5,3197.23,2845.85,1146.76
21:31:00,server_4,28.65,46.13,217.75,195.26,23.17
21:31:00,server_3,83.21,17.2,763.16,857.86,57.48
21:31:00,server_2,45.98,47.8,1255.08,1059.73,1550.34
21:31:00,server_10,50.65,59.95,526.59,655.38,0.0
21:31:05,server_13,30.19,44.16,318.81,345.33,0.0
21:31:05,server_14,51.43,64.24,548.18,672.12,113.24
21:31:05,server_15,22.75,11.58,295.87,432.69,0.0
21:31:05,server_16,29.91,25.02,126.29,176.37,6457.64
21:31:05,server_12,36.94,46.2,53.04,44.91,6657.13
21:31:05,server_18,10.8,92.26,90.52,93.22,0.0
21:31:05,server_19,37.09,44.57,135.9,182.72,8367.95
21:31:05,server_20,60.75,51.01,1688.85,1547.5,1519.57
21:31:05,server_17,79.05,44.29,5938.54,6631.67,153.15
21:31:05,server_11,70.72,59.3,17793.63,14478.0,108.69
21:31:05,server_1,31.62,36.44,424.45,420.46,0.0
21:31:05,server_9,23.61,36.21,170.97,94.92,6223.0
21:31:05,server_8,38.79,35.75,379.31,344.53,0.0
21:31:05,server_7,60.38,65.52,3230.81,3477.61,577.92
21:31:05,server_6,46.1,52.59,493.4,574.91,94.77
21:31:05,server_5,54.99,57.72,515.86,545.93,125.6
21:31:05,server_4,51.95,51.61,511.18,533.85,95.31
21:31:05,server_3,76.7,52.83,10469.6,11808.79,131.38
21:31:05,server_2,31.82,48.64,111.33,114.57,7938.8
21:31:05,server_10,42.17,31.39,427.16,635.57,59.87
21:31:10,server_13,45.0,45.18,381.03,330.82,3.62
21:31:10,server_14,74.56,58.4,16123.82,17051.06,196.15
21:31:10,server_15,61.93,55.61,559.49,464.25,0.0
21:31:10,server_16,33.48,41.17,378.09,353.23,0.0
21:31:10,server_20,45.81,52.39,474.08,329.85,0.0
21:31:10,server_18,38.74,49.52,393.02,388.36,69.8
21:31:10,server_19,25.32,21.9,231.24,281.58,46.9
21:31:10,server_12,52.9,58.8,482.1,259.33,158.85
21:31:10,server_17,40.84,22.04,137.2,126.09,7725.57
21:31:10,server_11,36.44,47.93,407.88,609.61,84.52
21:31:10,server_1,95.05,95.83,1015.02,1112.36,78.87
21:31:10,server_9,62.63,68.83,574.84,326.55,19.44
21:31:10,server_2,55.0,36.24,5266.67,4332.37,184.48
21:31:10,server_3,12.66,92.77,150.14,129.88,37.0
21:31:10,server_4,52.57,41.7,4496.46,3909.61,1761.34
21:31:10,server_10,62.69,51.45,4273.32,3739.25,1727.81
21:31:10,server_6,78.46,47.65,5778.17,6762.27,42.51
21:31:10,server_7,27.29,49.04,127.31,144.11,8686.93
21:31:10,server_8,68.66,79.46,735.96,459.12,36.97
21:31:10,server_5,28.91,34.59,303.1,332.08,122.72
21:31:15,server_12,27.4,43.47,136.65,117.52,6212.22
21:31:15,server_19,0.26,84.87,0.0,0.0,121.48
21:31:15,server_18,52.13,52.8,477.91,661.73,0.0
21:31:15,server_17,38.97,40.08,396.06,298.73,93.29
21:31:15,server_16,21.67,36.36,44.7,41.66,4596.37
21:31:15,server_15,48.93,50.92,3026.92,2433.75,1492.16
21:31:15,server_14,69.63,44.93,1163.08,1179.02,623.64
21:31:15,server_13,73.67,53.57,8949.04,8302.25,183.6
21:31:15,server_20,41.11,55.39,345.81,252.4,35.7
21:31:15,server_11,48.02,53.42,487.98,603.2,0.0
21:31:15,server_9,26.84,32.1,219.85,194.7,67.47
21:31:15,server_8,22.7,20.68,256.3,323.03,0.0
21:31:15,server_7,42.94,54.58,447.87,546.16,20.97
21:31:15,server_6,50.54,45.47,512.81,485.41,94.48
21:31:15,server_5,82.49,21.93,783.58,578.57,151.65
21:31:15,server_4,99.08,95.34,1005.4,637.36,182.13
21:31:15,server_3,57.65,61.91,625.5,318.34,0.0
21:31:15,server_2,47.77,49.0,538.22,514.95,73.22
21:31:15,server_1,46.28,35.73,128.1,140.43,5898.13
21:31:15,server_10,45.97,27.47,94.85,88.85,3876.26
21:31:20,server_13,92.75,6.01,949.86,1139.04,102.35
21:31:20,server_14,75.47,54.52,11031.95,8966.34,148.71
21:31:20,server_15,59.11,79.23,651.48,760.31,52.52
21:31:20,server_16,42.01,61.8,396.62,371.89,95.75
21:31:20,server_12,48.56,67.62,463.36,523.86,64.25
21:31:20,server_18,76.11,44.93,17928.26,19635.6,96.41
21:31:20,server_19,27.07,35.06,343.6,335.36,50.23
21:31:20,server_20,50.33,73.97,394.69,323.45,125.49
21:31:20,server_17,63.04,48.54,4929.25,5370.01,1648.65
21:31:20,server_11,65.14,55.19,11029.33,9147.53,161.62
21:31:20,server_10,23.36,26.2,162.79,130.0,0.0
21:31:20,server_9,21.9,33.21,202.32,250.89,16.26
21:31:20,server_8,68.26,63.15,662.29,426.61,37.28
21:31:20,server_7,34.9,36.66,454.26,489.6,115.78
21:31:20,server_6,39.16,24.27,137.82,91.05,8529.83
21:31:20,server_5,93.77,98.53,1013.38,571.46,63.75
21:31:20,server_4,40.77,45.83,394.79,217.41,10.46
21:31:20,server_3,68.74,93.47,730.36,458.7,59.31
21:31:20,server_2,56.27,66.99,544.3,409.03,19.18
21:31:20,server_1,38.5,39.24,49.29,70.8,4041.09
21:31:25,server_13,88.06,3.27,893.32,857.41,32.11
21:31:25,server_14,20.78,17.45,100.75,150.03,0.0
21:31:25,server_15,45.17,44.32,189.2,113.98,4876.66
21:31:25,server_16,41.05,43.16,101.5,89.96,6129.04
21:31:25,server_20,37.19,39.47,415.47,299.16,0.0
21:31:25,server_18,97.12,94.59,876.43,1052.37,107.43
21:31:25,server_19,69.56,63.51,688.86,388.12,32.45
21:31:25,server_12,93.08,3.94,867.35,753.35,46.06
21:31:25,server_17,33.86,44.26,345.53,269.11,0.0
21:31:25,server_11,63.09,60.67,1559.51,1852.57,870.81
21:31:25,server_10,42.02,32.46,6.76,4.56,3202.14
21:31:25,server_9,92.01,97.1,990.58,518.86,68.09
21:31:25,server_2,48.11,62.9,454.86,519.43,74.07
21:31:25,server_3,43.97,31.28,138.52,191.57,3096.8
21:31:25,server_4,92.82,89.97,931.44,1135.57,31.68
21:31:25,server_1,63.06,82.67,498.37,626.21,52.85
21:31:25,server_6,48.79,65.45,2660.3,2187.98,639.77
21:31:25,server_7,82.38,21.2,772.47,450.51,96.2
21:31:25,server_8,47.16,52.83,481.59,258.79,147.91
21:31:25,server_5,56.98,58.02,5817.75,6307.58,129.72
21:31:30,server_12,96.07,29.52,1047.22,1148.54,0.0
21:31:30,server_19,22.23,11.35,103.9,107.73,0.0
21:31:30,server_18,72.25,54.83,11942.49,10497.68,150.7
21:31:30,server_17,24.28,35.11,164.25,235.97,7807.57
21:31:30,server_16,88.52,86.18,885.16,769.15,105.15
21:31:30,server_15,11.57,83.47,164.83,242.42,25.76
21:31:30,server_14,0.63,86.96,79.29,111.62,32.34
21:31:30,server_13,30.69,27.61,202.11,298.48,62.19
21:31:30,server_11,89.88,7.38,927.51,1342.28,0.0
21:31:30,server_20,48.52,47.3,497.1,266.35,43.79
21:31:30,server_9,29.88,41.74,269.55,168.11,98.16
21:31:30,server_1,92.04,97.72,942.89,837.2,89.39
21:31:30,server_2,52.07,71.6,434.33,385.8,130.62
21:31:30,server_3,89.63,21.11,989.96,954.01,67.79
21:31:30,server_4,21.26,23.33,353.45,222.95,31.9
21:31:30,server_10,68.44,52.44,1530.49,1637.29,802.34
21:31:30,server_6,88.73,23.39,815.09,1123.95,64.83
21:31:30,server_7,35.22,41.69,127.9,124.46,8743.83
21:31:30,server_8,6.02,98.91,50.22,39.27,0.0
21:31:30,server_5,26.95,31.17,208.26,176.05,68.06
21:31:35,server_12,54.18,68.64,4330.59,4785.5,787.79
21:31:35,server_19,87.95,8.0,895.47,648.58,80.95
21:31:35,server_18,66.03,73.59,745.18,446.57,0.0
21:31:35,server_17,46.55,43.28,196.9,170.95,8604.37
21:31:35,server_16,32.57,41.02,323.11,190.65,13.6
21:31:35,server_15,17.48,82.81,255.64,328.66,35.2
21:31:35,server_14,61.71,34.07,8008.11,6835.95,195.37
21:31:35,server_13,92.62,20.24,918.66,626.12,105.51
21:31:35,server_11,23.48,34.12,267.23,358.47,0.0
21:31:35,server_20,41.53,35.96,421.95,478.62,47.5
21:31:35,server_9,97.07,90.15,1004.1,1461.22,154.92
21:31:35,server_1,94.45,28.04,917.3,718.73,53.04
21:31:35,server_2,56.53,66.82,4741.76,5480.59,1584.85
21:31:35,server_3,90.94,80.82,840.88,1118.79,140.95
21:31:35,server_4,28.31,36.1,367.34,378.69,142.3
21:31:35,server_10,64.68,64.39,687.37,1024.39,187.31
21:31:35,server_6,89.91,26.36,852.75,813.64,120.89
21:31:35,server_7,35.1,39.29,376.85,311.22,93.87
21:31:35,server_8,40.21,69.58,4454.47,4308.63,1435.39
21:31:35,server_5,13.76,80.45,140.88,129.55,112.36
21:31:40,server_11,28.78,13.2,313.47,463.03,5.17
21:31:40,server_19,64.53,77.79,596.27,750.51,46.06
21:31:40,server_18,83.98,21.41,844.55,1039.61,83.94
21:31:40,server_17,99.13,96.29,1009.51,1133.4,119.79
21:31:40,server_16,32.13,35.39,267.55,355.4,51.39
21:31:40,server_15,6.81,94.44,104.86,132.66,92.15
21:31:40,server_14,50.19,38.1,482.8,709.24,0.0
21:31:40,server_13,38.1,40.66,107.52,59.67,4985.2
21:31:40,server_12,61.3,65.93,617.57,559.2,61.23
21:31:40,server_20,45.5,41.28,546.45,682.29,24.69
21:31:40,server_10,49.9,58.39,560.34,583.22,0.0
21:31:40,server_8,98.71,99.46,975.25,893.35,60.8
21:31:40,server_7,70.59,51.9,19792.75,21791.57,150.93
21:31:40,server_6,60.52,61.04,582.05,517.1,75.72
21:31:40,server_5,23.22,94.22,265.98,269.71,10.68
21:31:40,server_4,88.94,94.22,935.69,700.36,146.42
21:31:40,server_3,57.87,58.48,2032.59,1724.87,1624.34
21:31:40,server_2,78.07,49.62,6897.3,5639.06,85.4
21:31:40,server_1,58.69,54.24,583.38,493.93,120.34
21:31:40,server_9,25.88,94.45,240.02,280.37,106.96
21:31:45,server_13,62.85,55.43,649.75,474.76,39.78
21:31:45,server_14,59.17,53.55,571.15,476.23,12.97
21:31:45,server_15,83.02,29.8,731.84,814.64,68.36
21:31:45,server_12,60.29,40.83,2132.8,2476.58,1985.36
21:31:45,server_17,86.6,96.59,967.35,694.03,58.98
21:31:45,server_18,21.81,49.96,10.89,12.94,9405.44
21:31:45,server_19,73.41,33.24,19293.65,22022.48,197.89
21:31:45,server_16,38.92,54.22,377.61,502.29,0.0
21:31:45,server_11,64.7,64.29,666.53,405.67,83.39
21:31:45,server_20,31.29,48.49,242.8,180.69,49.52
21:31:45,server_9,60.06,44.67,648.79,852.18,0.0
21:31:45,server_1,20.41,32.0,149.22,178.63,4.73
21:31:45,server_2,97.82,26.88,990.47,1035.31,7.13
21:31:45,server_3,89.54,11.64,904.49,1018.14,77.92
21:31:45,server_4,90.26,13.09,898.84,1121.63,0.0
21:31:45,server_10,7.25,86.68,0.0,0.0,71.66
21:31:45,server_6,76.42,57.37,14290.92,14945.91,78.69
21:31:45,server_7,53.02,45.38,1211.19,1156.3,1705.18
21:31:45,server_8,70.24,35.8,9716.21,8055.24,11.54
21:31:45,server_5,17.91,89.56,164.04,227.66,100.05
21:31:50,server_19,21.92,35.69,102.92,130.74,8668.54
